名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
旺福名居别墅区,大足大足,二环北路中段133号,0,未知类型,6户,6栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金科中央公园城一期（大足）,大足大足,圣迹西路金科中央公园城,0,未知类型,2285户,16栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
B区茂坤观棠晓月,大足大足,五星大道394号,0,板楼/塔板结合,2306户,11栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
园丁小区,大足大足,香国路35号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
锦绣南山,大足大足,翠溪路锦绣南山,0,未知类型,913户,15栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
财税苑,大足大足,夏碧路3号,0,未知类型,139户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
东方广场一期,大足大足,月东街53号,0,塔板结合,111户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
碧玉江南二期,大足大足,翠溪路碧玉江南二期,0,未知类型,753户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
凤凰城,大足大足,冬融路11号,0,未知类型,1038户,30栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
红星家园,大足大足,二环南路969号,0,未知类型,985户,6栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
顶鑫第一时间,大足大足,海棠路顶鑫第一时间小区,0,未知类型,520户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
香榭雅筑,大足大足,北环2路333号,0,塔板结合,546户,15栋,商品房,暂无信息 ,1.2元/平米/月,暂无信息,暂无信息
御墅林枫,大足大足,二环北路东段9号,0,未知类型,1123户,24栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙宇丽景,大足大足,北园路96号,0,未知类型,367户,18栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
帝豪名都二期,大足大足,翠溪路帝豪名都二期,0,塔板结合,578户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金科中央公园城二期(大足）,大足大足,圣迹东路金科中央公园城,0,塔板结合,1635户,25栋,商品房,暂无信息 ,1.8元/平米/月,重庆金科物业公司,暂无信息
遵大蓝湖丽都,大足大足,五星大道388号,0,塔板结合,2570户,23栋,商品房,暂无信息 ,1至1.19元/平米/月,暂无信息,暂无信息
北山家园,大足大足,建新路2号,0,塔板结合,289户,4栋,商品房,暂无信息 ,暂无信息,无物业,暂无信息
紫田,大足大足,海棠路161号,0,未知类型,134户,8栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
海棠香国3号地块,大足大足,二环南路东段海棠香国3号地块,0,塔板结合,2598户,11栋,商品房,暂无信息 ,2.12元/平米/月,暂无信息,暂无信息
国兴海棠国际,大足大足,圣迹西路333号,0,未知类型,12户,10栋,商品房,暂无信息 ,3.26元/平米/月,暂无信息,暂无信息
人和花园,大足大足,人和路92号,0,未知类型,236户,8栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
大足区财政局家属院,大足大足,"报恩路201号,报恩路203号",0,板楼,91户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
碧玉江南一期,大足大足,翠溪路139号,0,未知类型,468户,8栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
蓝湖国际,大足大足,二环南路777号,0,塔板结合,1846户,9栋,商品房,2014年 ,1.8元/平米/月,暂无信息,暂无信息
龙湾景城,大足大足,一环西路龙湾景城,0,未知类型,510户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
西禅社区,大足大足,合内路西禅社区,0,未知类型,1884户,11栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
柏林广场,大足大足,五星大道256号,0,塔板结合,6户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
茂坤观棠晓月A区,大足大足,五星大道茂坤观棠晓月A区,0,板楼,1044户,8栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
北山美地,大足大足,北园路100号,0,未知类型,324户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
香山印象丰足茗居,大足大足,蓝湖路15号,0,未知类型,363户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
大城小院,大足大足,五星大道北段大城小院,0,塔楼,574户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙都桂苑,大足大足,龙中路188号,0,塔板结合,250户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
辰耀龙腾湾,大足大足,一环西路100号,0,未知类型,426户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
香山御景,大足大足,二环北路东段288号,0,塔板结合,760户,8栋,商品房,暂无信息 ,1.5元/平米/月,暂无信息,暂无信息
南苑丽景,大足大足,南环东路250号,0,塔板结合,480户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
港城铜锣湾,大足大足,五星大道南段港城铜锣湾,0,未知类型,934户,9栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
香棠水榭,大足大足,五星大道北段110号,0,未知类型,486户,3栋,商品房,暂无信息 ,1.55元/平米/月,暂无信息,暂无信息
西贵堂,大足大足,北园路96号,0,未知类型,1094户,9栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
博雅家园,大足大足,大足老城区龙岗东路126号,0,未知类型,2户,2栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
佳丰鈊城,大足大足,北环东路358号,0,未知类型,280户,2栋,商品房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
豪丰城市景苑,大足大足,海棠路198号附12号,0,未知类型,257户,6栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
华阳福居,大足大足,二环北路东段133号,0,未知类型,290户,9栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
润泰花园,大足大足,翠堤路85号,0,未知类型,250户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
香榭香堡,大足大足,二环北路中段291号,0,未知类型,448户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
香溪樾,大足大足,二环南路东段香溪樾,0,塔板结合,802户,11栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
万兴华庭,大足大足,先锋路24号附11号,0,未知类型,305户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙腾御锦,大足大足,五星大道南段69号,0,塔板结合,2448户,24栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
芸峰白鹭洲,大足大足,五星大道中段243号,0,塔板结合,1159户,11栋,商品房,暂无信息 ,2元/平米/月,重庆岭寓物业管理有限公司,暂无信息
中央城市花园,大足大足,一环北路东段中央城市花园,0,塔板结合,396户,2栋,商品房,暂无信息 ,0.55元/平米/月,暂无信息,暂无信息
竹凌花园,大足大足,龙岗西路240号,0,板楼,189户,4栋,商品房,2009年 ,2.5元/平米/月,重庆跨越置业发展有限公司,重庆市大足区天成旅游开发有限公司
石都虹景豪园,大足大足,秋霞路11号,0,未知类型,169户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金星佳苑,大足大足,五星大道南段金星佳苑,0,未知类型,1587户,8栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
棠城丽都,大足大足,五星大道198号,0,未知类型,708户,6栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
驰盈海棠人家,大足大足,二环北路东段驰盈海棠人家,0,未知类型,762户,6栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
蓝桥圣菲,大足大足,佛都大道蓝桥圣菲,0,未知类型,1082户,11栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
棠城风光,大足大足,清明桥路15号,0,未知类型,384户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
德馨苑,大足大足,二环北路中段193号,0,未知类型,100户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
翠屏南苑,大足大足,陵园路翠屏南苑,0,未知类型,312户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
蓝湖星空,大足大足,"五星大道602号,南环二路602号",0,未知类型,693户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
阳光鑫城,大足大足,滨河路180号,0,塔板结合,539户,2栋,商品房,2016年 ,1.2至1.98元/平米/月,暂无信息,暂无信息
帝豪名都一期,大足大足,翠溪路108号,0,未知类型,432户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
万隆小区,荣昌区荣昌,昌州大道中段829号,0,未知类型,213户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
温馨花园二期,荣昌区荣昌,后西三街87号,0,塔楼,216户,2栋,商品房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
中科丽园,荣昌区荣昌,中科路163号,0,板楼/塔板结合,1560户,6栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
荣台苑,荣昌区荣昌,昌州大道中段296号,0,塔板结合,70户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
时代名都,荣昌区荣昌,海棠大道10号,0,未知类型,383户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
帝豪丽都,荣昌区荣昌,向阳路21号,0,塔板结合,131户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
天正鼎盛海棠,荣昌区荣昌,昌州大道中段162号,0,未知类型,69户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙量名都,荣昌区荣昌,城南大道551号,0,未知类型,216户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
恒荣时代,荣昌区荣昌,东升街65号,0,未知类型,310户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣城华府,荣昌区荣昌,昌州大道东段11号,0,塔板结合,238户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
红日海棠静苑,荣昌区荣昌,海棠三支路12号附7号,0,未知类型,404户,4栋,商品房,暂无信息 ,0.3元/平米/月,暂无信息,暂无信息
奥林水岸,荣昌区荣昌,上河路106号,0,未知类型,425户,2栋,商品房,暂无信息 ,0.9元/平米/月,暂无信息,暂无信息
黄桷兰A区,荣昌区荣昌,后西一街143号,0,未知类型,213户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣昌工人村,荣昌区荣昌,广顺路荣昌工人村,0,未知类型,2490户,24栋,商品房,暂无信息 ,1.55元/平米/月,暂无信息,暂无信息
同景巴黎左岸,荣昌区荣昌,棠香北街39号,0,塔板结合,2130户,11栋,商品房,2015年 ,1.4元/平米/月,重庆同景物业管理有限公司,暂无信息
拓新香国城,荣昌区荣昌,香国大道501号,0,塔板结合,2421户,27栋,商品房,2015年 ,2元/平米/月,暂无信息,暂无信息
成众上品,荣昌区荣昌,富安北路成众上品,0,塔板结合,558户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
国储家园,荣昌区荣昌,昌龙大道19号,0,未知类型,234户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣城世家,荣昌区荣昌,学院路荣城世家,0,未知类型,78户,3栋,商品房,2000年 ,暂无信息,暂无信息,暂无信息
怡和花苑,荣昌区荣昌,宝城路一段73号,0,未知类型,68户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
城市印象,荣昌区荣昌,昌龙大道169号,0,未知类型,354户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
天正东城花园B区,荣昌区荣昌,棠香南街天正东城花园B区,0,未知类型,135户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
世纪新城,荣昌区荣昌,城南大道世纪新城,0,未知类型,804户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
雍景湾,荣昌区荣昌,昌龙大道115号,0,塔板结合,698户,6栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
学园小区,荣昌区荣昌,东益当街58号,0,未知类型,104户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
东邦城市花园二期,荣昌区荣昌,向阳北路东邦城市花园二期,0,未知类型,929户,10栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
华盛春天,荣昌区荣昌,昌龙大道172号,0,塔板结合,647户,7栋,商品房,暂无信息 ,1至1.55元/平米/月,暂无信息,暂无信息
拓新碧水西城A区,荣昌区荣昌,昌州大道西段96号,0,未知类型,576户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
上河城安置小区,荣昌区荣昌,广场北路5号附29号,0,未知类型,39户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
汇宇和庭,荣昌区荣昌,民安街118号,0,未知类型,281户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金科世界城（荣昌）,荣昌区荣昌,国泰路22号附77号,0,塔楼,3852户,34栋,商品房,2013年 ,1至3元/平米/月,金科,暂无信息
荣城华府,荣昌区荣昌,昌州大道东段11号,0,塔板结合,238户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
时代名都,荣昌区荣昌,海棠大道10号,0,未知类型,383户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
红日海棠静苑,荣昌区荣昌,海棠三支路12号附7号,0,未知类型,404户,4栋,商品房,暂无信息 ,0.3元/平米/月,暂无信息,暂无信息
荣台苑,荣昌区荣昌,昌州大道中段296号,0,塔板结合,70户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
宏博澎湖湾,荣昌区荣昌,荣滨北路东段18号,0,塔板结合,1929户,28栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
中华奥城,荣昌区荣昌,向阳路182号,0,塔板结合,1075户,10栋,商品房,2014年 ,1.5元/平米/月,重庆凯美物业管理有限公司,暂无信息
温馨花园二期,荣昌区荣昌,后西三街87号,0,塔楼,216户,2栋,商品房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
万隆小区,荣昌区荣昌,昌州大道中段829号,0,未知类型,213户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
中科丽园,荣昌区荣昌,中科路163号,0,板楼/塔板结合,1560户,6栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
奥林水岸,荣昌区荣昌,上河路106号,0,未知类型,425户,2栋,商品房,暂无信息 ,0.9元/平米/月,暂无信息,暂无信息
黄桷兰A区,荣昌区荣昌,后西一街143号,0,未知类型,213户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
怡和花苑,荣昌区荣昌,宝城路一段73号,0,未知类型,68户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣昌工人村,荣昌区荣昌,广顺路荣昌工人村,0,未知类型,2490户,24栋,商品房,暂无信息 ,1.55元/平米/月,暂无信息,暂无信息
同景巴黎左岸,荣昌区荣昌,棠香北街39号,0,塔板结合,2130户,11栋,商品房,2015年 ,1.4元/平米/月,重庆同景物业管理有限公司,暂无信息
荣城世家,荣昌区荣昌,学院路荣城世家,0,未知类型,78户,3栋,商品房,2000年 ,暂无信息,暂无信息,暂无信息
拓新香国城,荣昌区荣昌,香国大道501号,0,塔板结合,2421户,27栋,商品房,2015年 ,2元/平米/月,暂无信息,暂无信息
成众上品,荣昌区荣昌,富安北路成众上品,0,塔板结合,558户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
国储家园,荣昌区荣昌,昌龙大道19号,0,未知类型,234户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣城御景,荣昌区荣昌,昌龙大道212号,0,未知类型,2238户,18栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
汇宇和庭,荣昌区荣昌,民安街118号,0,未知类型,281户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
帝豪丽都,荣昌区荣昌,向阳路21号,0,塔板结合,131户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙量名都,荣昌区荣昌,城南大道551号,0,未知类型,216户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
恒荣时代,荣昌区荣昌,东升街65号,0,未知类型,310户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
拓新碧水西城A区,荣昌区荣昌,昌州大道西段96号,0,未知类型,576户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
上河城安置小区,荣昌区荣昌,广场北路5号附29号,0,未知类型,39户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣昌县广电传媒中心家属院,荣昌区荣昌,海棠四支路荣昌县广电传媒中心家属院,0,未知类型,108户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
城市印象,荣昌区荣昌,昌龙大道169号,0,未知类型,354户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
天正东城花园B区,荣昌区荣昌,棠香南街天正东城花园B区,0,未知类型,135户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
世纪新城,荣昌区荣昌,城南大道世纪新城,0,未知类型,804户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣昌县广电传媒中心家属院,荣昌区荣昌,海棠四支路荣昌县广电传媒中心家属院,0,未知类型,108户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣城御景,荣昌区荣昌,昌龙大道212号,0,未知类型,2238户,18栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
中华奥城,荣昌区荣昌,向阳路182号,0,塔板结合,1075户,10栋,商品房,2014年 ,1.5元/平米/月,重庆凯美物业管理有限公司,暂无信息
东方新城,荣昌区荣昌,灵方大道9号,0,未知类型,628户,11栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
寰宇世家,荣昌区荣昌,昌龙大道218号,0,塔板结合,2967户,21栋,商品房,2013年 ,0.23至1.4元/平米/月,暂无信息,暂无信息
金科世界城（荣昌）,荣昌区荣昌,国泰路22号附77号,0,塔楼,3852户,34栋,商品房,2013年 ,1至3元/平米/月,金科,暂无信息
宏博澎湖湾,荣昌区荣昌,荣滨北路东段18号,0,塔板结合,1929户,28栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
恒荣半岛北苑,荣昌区荣昌,恒荣路61号附8号,0,板楼,1017户,10栋,商品房,暂无信息 ,1.5元/平米/月,暂无信息,暂无信息
拓新上河城,荣昌区荣昌,滨河西路90号,0,塔板结合,865户,15栋,商品房,暂无信息 ,0.8元/平米/月,暂无信息,暂无信息
海棠新都,荣昌区荣昌,海棠二支路48号,0,未知类型,186户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
启昌财富广场三期,荣昌区荣昌,学院路75号,0,塔板结合,1891户,11栋,商品房,暂无信息 ,0.55元/平米/月,暂无信息,暂无信息
金科世界城洋房（荣昌）,荣昌区荣昌,国泰路22号附77号,0,塔楼,2535户,35栋,商品房,2016年 ,2.2至2.52元/平米/月,重庆金科物业管理公司,金科地产开发有限公司
东邦城市广场,荣昌区荣昌,昌龙大道170号附11号,0,塔板结合,3169户,42栋,商品房,暂无信息 ,1.2至1.23元/平米/月,重庆绿邦物业管理有限公司,暂无信息
瑞景花园,荣昌区荣昌,后西街135号,0,未知类型,430户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
蓝骏阁,荣昌区荣昌,昌州大道东段66号附7号,0,未知类型,1户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
琳昌上上城,荣昌区荣昌,富安北路23号,0,未知类型,632户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
海德棠城,荣昌区荣昌,宝城路一段221号,0,未知类型,667户,6栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
天正河畔名郡,荣昌区荣昌,荣滨南路东段天正河畔名郡,0,未知类型,538户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金来枫香庭,荣昌区荣昌,普瑞纳大道192号,0,未知类型,306户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
宏博滨河新城,荣昌区荣昌,中科路17号,0,塔板结合,416户,2栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
东邦城市花园一期,荣昌区荣昌,向阳北路东邦城市花园一期,0,塔板结合,757户,7栋,商品房,暂无信息 ,1.6元/平米/月,暂无信息,暂无信息
优品国际,荣昌区荣昌,昌州大道中段84号,0,未知类型,216户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
方通苑,荣昌区荣昌,学院路197号,0,未知类型,92户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
棠城锦苑,荣昌区荣昌,棠香北街1号,0,未知类型,486户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
绿园小区西区,荣昌区荣昌,公园路30号,0,未知类型,254户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
裕州华府,荣昌区荣昌,宝城东路79号,0,未知类型,814户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
川三文曲苑,荣昌区荣昌,颐和街40号,0,未知类型,861户,7栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金科礼悦东方,荣昌区荣昌,玉带路91号,0,塔楼,92户,13栋,商品房,暂无信息 ,2.2至2.5元/平米/月,暂无信息,重庆市金顺盛房地产开发有限公司
兴隆小区,荣昌区荣昌,兴隆二街38号,0,塔板结合,37户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
拓新东方之骄,荣昌区荣昌,迎宾大道12号,0,塔板结合,464户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
棠城新月湾,荣昌区荣昌,嘉吉普瑞纳大道80号,0,未知类型,400户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金科世界城洋房（荣昌）,荣昌区荣昌,国泰路22号附77号,0,塔楼,2535户,35栋,商品房,2016年 ,2.2至2.52元/平米/月,重庆金科物业管理公司,金科地产开发有限公司
恒荣半岛东苑东舍,荣昌区荣昌,恒荣路61号,0,未知类型,627户,10栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣和世家,荣昌区荣昌,富安北路121号,0,未知类型,456户,6栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
东城花园A区,荣昌区荣昌,海棠路东城花园A区,0,未知类型,357户,3栋,商品房,暂无信息 ,2.51元/平米/月,暂无信息,暂无信息
滨河家园,荣昌区荣昌,重庆市荣昌区安富街道新大东街98号,0,板楼,1户,1栋,商品房,2016年 ,0.3元/平米/月,暂无信息,暂无信息
帝锦花园,荣昌区荣昌,滨河西路228号,0,塔板结合,280户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
拓新碧水西城B区,荣昌区荣昌,昌州大道西段拓新碧水西城B区,0,未知类型,565户,7栋,商品房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
宗颐华庭小区,荣昌区荣昌,园区大道宗颐华庭小区,0,未知类型,312户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
中优观澜,荣昌区荣昌,富安北路中优观澜,0,未知类型,403户,6栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
东门安居,荣昌区荣昌,海棠路77号,0,未知类型,256户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
三庆城市花园,荣昌区荣昌,学院路三庆城市花园,0,板楼,164户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
滨河花园,荣昌区荣昌,荣滨南路西段329号,0,塔板结合,1584户,24栋,商品房,2006年 ,1至1.88元/平米/月,暂无信息,暂无信息
拓新红城,荣昌区荣昌,恒荣路68号,0,塔板结合,2642户,24栋,商品房,暂无信息 ,1至2.59元/平米/月,暂无信息,暂无信息
祥宏状元第,荣昌区荣昌,荣滨南路东段18号,0,未知类型,534户,6栋,商品房,暂无信息 ,1.18元/平米/月,暂无信息,暂无信息
新田丽苑小区,荣昌区荣昌,海棠二支路155号,0,未知类型,119户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
拓新海棠园,荣昌区荣昌,海棠六支路59号,0,板楼,246户,6栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
国税局家属院小区,荣昌区荣昌,玉屏一街36号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
凯悦名城,荣昌区荣昌,灵方大道8号,0,未知类型,468户,3栋,商品房,暂无信息 ,2元/平米/月,暂无信息,暂无信息
棠城美岸,荣昌区荣昌,荣昌大道棠城美岸,0,未知类型,553户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
九龙元亨华庭,荣昌区荣昌,天正路九龙元亨华庭,0,未知类型,310户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
天正金色蓝庭,荣昌区荣昌,富安南路35号,0,未知类型,128户,1栋,商品房,暂无信息 ,2元/平米/月,暂无信息,暂无信息
海德太阳城,荣昌区荣昌,棠香北街11号,0,未知类型,352户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
物价新家属,荣昌区荣昌,玉屏一街1号,0,未知类型,20户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣昌金科棠悦府,荣昌区荣昌,听竹路荣昌金科棠悦府,0,未知类型,3户,2栋,商品房,暂无信息 ,2.36元/平米/月,暂无信息,暂无信息
川三文曲苑,荣昌区荣昌,颐和街40号,0,未知类型,861户,7栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
锦文馨居,荣昌区荣昌,昌州中段291号,0,塔板结合,70户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金科礼悦东方,荣昌区荣昌,玉带路91号,0,塔楼,92户,13栋,商品房,暂无信息 ,2.2至2.5元/平米/月,暂无信息,重庆市金顺盛房地产开发有限公司
浩海美地,荣昌区荣昌,香国大道608号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣昌盛世棠城,荣昌区荣昌,滨河路荣昌盛世棠城,0,未知类型,501户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
荣城天街,荣昌区荣昌,荣庆路荣城天街,0,塔板结合,582户,4栋,商品房,2015年 ,暂无信息,暂无信息,暂无信息
西城旺角,荣昌区荣昌,昌州大道中段623号,0,未知类型,702户,4栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
上海公馆,荣昌区荣昌,棠香北街16号,0,塔板结合,3175户,24栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
拓新红城,荣昌区荣昌,恒荣路68号,0,塔板结合,2642户,24栋,商品房,暂无信息 ,1至2.59元/平米/月,暂无信息,暂无信息
琳昌上上城,荣昌区荣昌,富安北路23号,0,未知类型,632户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
海德棠城,荣昌区荣昌,宝城路一段221号,0,未知类型,667户,6栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
天正河畔名郡,荣昌区荣昌,荣滨南路东段天正河畔名郡,0,未知类型,538户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金来枫香庭,荣昌区荣昌,普瑞纳大道192号,0,未知类型,306户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
宏博滨河新城,荣昌区荣昌,中科路17号,0,塔板结合,416户,2栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
瑞景花园,荣昌区荣昌,后西街135号,0,未知类型,430户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
蓝骏阁,荣昌区荣昌,昌州大道东段66号附7号,0,未知类型,1户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
