名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
海丝知识中心,黄埔知识城,九龙大道海丝知识中心,0,塔楼/平房,1141户,6栋,商品房/使用权,2019-2020年 ,3.8至12元/平米/月,暂无信息,暂无信息
万科幸福荟,黄埔知识城,创新大道万科幸福荟,22913,塔楼/板楼/塔板结合,1584户,19栋,商品房/限价商品房/使用权,2016-2020年 ,3至6.8元/平米/月,广州市万科物业有限公司,暂无信息
招商雍景湾南区,黄埔知识城,广州市黄埔区中新知识城腾龙大道旁,27216,塔楼/板楼/塔板结合/平房,446户,44栋,商品房/使用权/私产,2017-2019年 ,3至6元/平米/月,招商局物业管理有限公司广州分公司,招商局蛇口工业区控股股份有限公司
招商雍景湾北区,黄埔知识城,腾龙大道雍德南一街4号,0,塔楼/板楼/塔板结合/平房,2014户,16栋,商品房,2016-2020年 ,2.98至3.18元/平米/月,暂无信息,暂无信息
绿地城凤语湾,黄埔知识城,凤湖中路绿地城凤语湾,23576,塔板结合,1748户,11栋,商品房/使用权/公租房,2015-2020年 ,2.8至6元/平米/月,暂无信息,暂无信息
时代中国时代天韵,黄埔知识城,九龙大道,29580,塔楼/塔板结合/平房,3395户,36栋,商品房/使用权,2010-2021年 ,3.18至3.2元/平米/月,暂无信息,天韵（广州）房地产开发有限公司
万科幸福悦,黄埔知识城,凤湖五路万科幸福悦,25646,塔楼/板楼/塔板结合/平房,5072户,66栋,商品房/使用权,2014-2022年 ,2.8至3.18元/平米/月,广州市万科物业服务有限公司,暂无信息
合景天峻,黄埔知识城,九龙大道中合景天峻广场,10878,塔楼/板楼/塔板结合/平房,6714户,49栋,商品房/房改房/动迁安置房/使用权/私产,2012-2021年 ,2.8至4.8元/平米/月,广州市宁骏物业管理有限公司,广州市合景泰富房地产开发有限公司
棠下莲花大街,黄埔知识城,棠下莲花大街,0,未知类型,1327户,69栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
升龙·学府上城,黄埔知识城,九龙大道,0,塔楼,722户,5栋,商品房,暂无信息 ,3.2元/平米/月,暂无信息,暂无信息
教育南路18号,黄埔知识城,教育南路18号,0,未知类型,18户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
凤湖花园,黄埔知识城,长庚南街,0,塔楼/塔板结合/平房,1860户,24栋,商品房/动迁安置房,2018年 ,1元/平米/月,暂无信息,暂无信息
广州知识城腾飞园,黄埔知识城,凤凰一横路313,0,未知类型,302户,12栋,商品房/使用权,暂无信息 ,暂无信息,暂无信息,暂无信息
镇龙教师新村二巷,黄埔知识城,镇龙教师新村二巷5号,0,未知类型,48户,8栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
奥飞文创中心,黄埔知识城,创新大道以西、凤湖二路以北,0,板楼,776户,7栋,商品房/使用权,2022年 ,4.2元/平米/月,暂无信息,暂无信息
绿地城泊语湾,黄埔知识城,九龙大道,23121,塔楼/塔板结合,1992户,12栋,商品房/经济适用房/使用权/私产,2017年 ,2.8元/平米/月,上海绿地物业服务有限公司广州分公司,广州市满庭芳房地产开发有限公司
勤天智品上城,黄埔知识城,镇龙大道550号,22695,塔楼/塔板结合,407户,17栋,商品房,2016年 ,1.8元/平米/月,暂无信息,暂无信息
腾飞园中新里,黄埔知识城,九龙大道,20881,塔楼/塔板结合,1673户,16栋,商品房/动迁安置房,2016-2019年 ,3至3.2元/平米/月,广州宜家创生物业管理有限公司,广州知识城腾飞科技园开发有限公司
保利拾光年,黄埔知识城,Y079保利拾光年,0,塔楼/平房,3252户,32栋,商品房,2018-2021年 ,3至3.18元/平米/月,暂无信息,暂无信息
康大龙祥汇,黄埔知识城,中新知识城旺村地铁站旁,49707,塔楼/塔板结合,701户,47栋,商品房/限价商品房/使用权,2019-2020年 ,1至5元/平米/月,暂无信息,广州康大工业科技产业有限公司
星汇城,黄埔知识城,知识城镇龙地铁站C出口,27946,板楼/塔板结合,4681户,40栋,商品房,2022年 ,3.18至3.2元/平米/月,广州市越秀物业管理有限公司,暂无信息
龙湖双珑原著,黄埔知识城,黄埔区中新知识城凤凰湖畔,31592,板楼/塔板结合,2897户,47栋,商品房/使用权/私产,2018-2021年 ,2.8至3.18元/平米/月,龙湖物业服务集团有限公司广州分公司, 广州市璧湖房地产开发有限公司
凯德中新里,黄埔知识城,广东省广州市黄埔区凤湖中路,0,塔楼/板楼/塔板结合/平房,1025户,9栋,商品房,2020-2024年 ,3.1至3.18元/平米/月,暂无信息,暂无信息
中泰天境,黄埔知识城,九龙大道,16376,塔楼/塔板结合,2355户,19栋,商品房,2014-2019年 ,2.5至2.8元/平米/月,广州中泰物业管理有限公司,广州市天境房地产开发有限公司
时代印记(广州),黄埔知识城,九州大道时代印记,19576,塔楼,7653户,42栋,商品房/动迁安置房,2019-2022年 ,2.2至3.2元/平米/月,暂无信息,暂无信息
海丝知识中心,黄埔知识城,九龙大道海丝知识中心,0,塔楼/平房,1141户,6栋,商品房/使用权,2019-2020年 ,3.8至12元/平米/月,暂无信息,暂无信息
广州绿地城,黄埔知识城,凤湖一路广州绿地城,0,塔楼/塔板结合,2163户,7栋,商品房/使用权,2015-2019年 ,2.8至3.8元/平米/月,暂无信息,暂无信息
万科幸福荟,黄埔知识城,创新大道万科幸福荟,22913,塔楼/板楼/塔板结合,1584户,19栋,商品房/限价商品房/使用权,2016-2020年 ,3至6.8元/平米/月,广州市万科物业有限公司,暂无信息
万科幸福誉,黄埔知识城,九龙大道万科幸福誉,24003,塔楼/塔板结合,5886户,37栋,商品房/房改房/限价商品房/使用权,2014-2019年 ,3.18元/平米/月,广州市万科物业有限公司,广州知识城置业发展有限公司
招商雍景湾南区,黄埔知识城,广州市黄埔区中新知识城腾龙大道旁,27216,塔楼/板楼/塔板结合/平房,446户,44栋,商品房/使用权/私产,2017-2019年 ,3至6元/平米/月,招商局物业管理有限公司广州分公司,招商局蛇口工业区控股股份有限公司
招商雍景湾北区,黄埔知识城,腾龙大道雍德南一街4号,0,塔楼/板楼/塔板结合/平房,2014户,16栋,商品房,2016-2020年 ,2.98至3.18元/平米/月,暂无信息,暂无信息
绿地城凤语湾,黄埔知识城,凤湖中路绿地城凤语湾,23576,塔板结合,1748户,11栋,商品房/使用权/公租房,2015-2020年 ,2.8至6元/平米/月,暂无信息,暂无信息
万科幸福悦,黄埔知识城,凤湖五路万科幸福悦,25646,塔楼/板楼/塔板结合/平房,5072户,66栋,商品房/使用权,2014-2022年 ,2.8至3.18元/平米/月,广州市万科物业服务有限公司,暂无信息
时代中国时代天韵,黄埔知识城,九龙大道,29580,塔楼/塔板结合/平房,3395户,36栋,商品房/使用权,2010-2021年 ,3.18至3.2元/平米/月,暂无信息,天韵（广州）房地产开发有限公司
合景天峻,黄埔知识城,九龙大道中合景天峻广场,10878,塔楼/板楼/塔板结合/平房,6714户,49栋,商品房/房改房/动迁安置房/使用权/私产,2012-2021年 ,2.8至4.8元/平米/月,广州市宁骏物业管理有限公司,广州市合景泰富房地产开发有限公司
凤湖花园,黄埔知识城,长庚南街,0,塔楼/塔板结合/平房,1860户,24栋,商品房/动迁安置房,2018年 ,1元/平米/月,暂无信息,暂无信息
镇龙教师新村二巷,黄埔知识城,镇龙教师新村二巷5号,0,未知类型,48户,8栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
教育南路18号,黄埔知识城,教育南路18号,0,未知类型,18户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
棠下莲花大街,黄埔知识城,棠下莲花大街,0,未知类型,1327户,69栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
奥飞文创中心,黄埔知识城,创新大道以西、凤湖二路以北,0,板楼,776户,7栋,商品房/使用权,2022年 ,4.2元/平米/月,暂无信息,暂无信息
升龙·学府上城,黄埔知识城,九龙大道,0,塔楼,722户,5栋,商品房,暂无信息 ,3.2元/平米/月,暂无信息,暂无信息
广州知识城腾飞园,黄埔知识城,凤凰一横路313,0,未知类型,302户,12栋,商品房/使用权,暂无信息 ,暂无信息,暂无信息,暂无信息
保利珑玥公馆,白云钟落潭,广从七路钟落潭地铁A出口约500米,0,塔楼,2284户,17栋,商品房,暂无信息 ,2.91元/平米/月,保利物业管理有限公司,暂无信息
保利珑玥公馆,白云钟落潭,广从七路钟落潭地铁A出口约500米,0,塔楼,2284户,17栋,商品房,暂无信息 ,2.91元/平米/月,保利物业管理有限公司,暂无信息
天健天玺,黄埔长岭居,长岭街道岭头社区S379(永顺大道,0,塔楼,538户,4栋,商品房,暂无信息 ,3元/平米/月,天健物业管理有限公司,暂无信息
广州龙湖·揽境,黄埔长岭居,永顺大道广州龙湖·揽境,0,塔楼,1329户,10栋,商品房,暂无信息 ,3.18元/平米/月,广州市龙湖物业有限公司,暂无信息
金融街融穗御府,黄埔长岭居,永顺大道长岭路段,37695,塔楼/塔板结合,944户,18栋,商品房,2016-2017年 ,2.8至3元/平米/月,北京金融街第一太平戴维斯物业管理有限公司广州分公司,广州金融街融展置业有限公司
奥园春晓,黄埔长岭居,长岭路30号,30433,塔楼/塔板结合,1246户,20栋,商品房/使用权/私产,2014年 ,2.6至2.65元/平米/月,广东奥园物业管理有限公司,广州奥林匹克房地产开发有限公司
万科山景城,黄埔长岭居,永顺大道,43284,塔楼/塔板结合,4901户,65栋,商品房/使用权/私产,2014-2019年 ,3.18至4.3元/平米/月,暂无信息,广州万畅房地产有限公司
保利越秀岭南林语,黄埔长岭居,永顺大道长岭路段,36665,塔楼,2834户,37栋,商品房/使用权/私产,2012-2016年 ,2.8元/平米/月,广州市城建物业管理有限公司,广州越禾房地产开发有限公司
水西商业广场,黄埔长岭居,广东省广州市黄埔区长岭街道水西商业广场,0,塔板结合,1231户,6栋,使用权,2022年 ,3.5元/平米/月,广州市敏捷物业管理有限公司,暂无信息
翡翠绿洲盈波轩,增城凤凰城,广园东路,0,塔板结合,7户,7栋,商品房,暂无信息 ,2元/平米/月,广州香江物业管理有限公司,暂无信息
碧桂园凤凰城凤湖苑,增城凤凰城,广园东路碧桂园凤凰城凤湖苑,71300,平房,504户,504栋,商品房,2003-2010年 ,2至3.45元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
翡翠绿洲桃源,增城凤凰城,小新塘,57264,塔板结合,42户,42栋,商品房/私产,2004-2008年 ,2元/平米/月,暂无信息,增城香江房地产有限公司
翡翠绿洲鸣翠园,增城凤凰城,小新塘翡翠绿洲鸣翠园,38548,塔楼/塔板结合/平房,106户,105栋,商品房,2000-2013年 ,1.98至3.45元/平米/月,暂无信息,增城香江房地产有限公司
翡翠绿洲宝翠园,增城凤凰城,小新塘,41649,塔板结合,28户,19栋,商品房,2000-2004年 ,2元/平米/月,广州市增城香江物业管理有限公司,增城香江房地产有限公司
翡翠绿洲龙翔台,增城凤凰城,小新塘,52383,平房,21户,21栋,商品房,2003-2005年 ,2至2.3元/平米/月,暂无信息,无开发商
翡翠绿洲宝林苑,增城凤凰城,小新塘,18804,塔楼,191户,13栋,商品房,2000-2015年 ,2至2.8元/平米/月,暂无信息,无开发商
紫云山庄,增城凤凰城,广园东路,33681,塔板结合,337户,199栋,商品房/私产,1993-2013年 ,2至2.1元/平米/月,暂无信息,无开发商
碧桂园凤凰城凤翔苑,增城凤凰城,广园东路,88926,塔板结合,51户,51栋,商品房,2002年 ,3元/平米/月,暂无信息,碧桂园
翡翠绿洲湖滨苑,增城凤凰城,小新塘,17724,塔楼/板楼,754户,11栋,商品房,2011-2014年 ,2元/平米/月,广州香江物业管理有限公司,增城香江房地产有限公司
碧桂园凤凰城凤泉苑,增城凤凰城,广园东路碧桂园凤凰城凤泉苑,34740,塔楼,694户,694栋,商品房/私产,2002-2003年 ,2至2.01元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤凰岛,增城凤凰城,广园东路碧桂园凤凰城凤凰岛,17676,塔板结合,290户,82栋,商品房,2000-2004年 ,1.9元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤凰苑,增城凤凰城,广园东路碧桂园凤凰城凤凰苑,81152,塔楼/平房,201户,201栋,商品房,2002-2005年 ,2至3.45元/平米/月,广州增城碧桂园物业管理有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤曦苑,增城凤凰城,广园东路碧桂园凤凰城凤曦苑,47683,板楼,636户,636栋,商品房,2004-2009年 ,2至3.45元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤扬苑,增城凤凰城,广园东路碧桂园凤凰城凤扬苑,34277,平房,441户,441栋,商品房,2002-2012年 ,1.4至2元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤林苑,增城凤凰城,广园东路碧桂园凤凰城凤林苑,30453,塔楼/平房,382户,353栋,商品房,2002年 ,1.8至2.5元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
敏捷星悦国际,增城凤凰城,东升东路49号,0,塔楼,237户,3栋,商品房,2017年 ,2元/平米/月,广州市敏捷物业管理有限公司,广州市永捷酒店管理有限公司
碧桂园云顶,增城凤凰城,广园快速路新塘出口凤凰城旁,22502,塔楼,3455户,25栋,商品房,2018-2020年 ,3.5至3.8元/平米/月,暂无信息,广州市碧桂园物业发展有限公司
翡翠绿洲泊郡,增城凤凰城,陈家林路159号,20858,塔楼,1018户,24栋,商品房,2013-2015年 ,2.8元/平米/月,广州市增城香江物业管理有限公司,广州市增城香江房地产有限公司
广汇尊府,增城凤凰城,永宁街凤凰北横路1号,0,塔楼,548户,3栋,商品房,2021年 ,3.2元/平米/月,暂无信息,暂无信息
香江天赋,增城凤凰城,广园快速路开创大道北翡翠绿洲,21626,塔楼,2252户,17栋,商品房,2019-2021年 ,3.18元/平米/月,广州市增城香江物业管理有限公司,增城香江房地产有限公司
碧桂园凤凰城凤雅苑,增城凤凰城,凤凰城大道碧桂园凤凰城凤雅苑,50039,塔楼/塔板结合,253户,241栋,商品房/使用权/私产,2002-2011年 ,2至2.5元/平米/月,暂无信息,碧桂园房地产开发有限公司
东凌广场,增城凤凰城,"凤凰北一路2-72号, 凤凰北横路201-297号",15473,塔楼,3669户,14栋,商品房/房改房/私产,2010-2014年 ,1.95至3.5元/平米/月,新东城物业服务中心,广州市东汇置业有限公司
翡翠绿洲育才阳光苑,增城凤凰城,新塘广园快速路开创大道北翡翠绿洲,15203,塔楼,898户,19栋,商品房,2009-2016年 ,2元/平米/月,广州香江物业管理有限公司,增城香江房地产有限公司
合生湖山国际,增城凤凰城,源章大道合生湖山国际,16351,塔楼/板楼/塔板结合/平房,9341户,101栋,商品房,2007-2022年 ,1.96至3元/平米/月,暂无信息,广州市紫云山庄房地产有限公司
碧桂园凤凰城凤鸣苑,增城凤凰城,凤凰城大道碧桂园凤凰城凤鸣苑,46393,塔楼/板楼,737户,735栋,商品房/房改房/私产,2002-2017年 ,2至2.8元/平米/月,暂无信息,碧桂园房地产开发有限公司
碧桂园凤凰城凤天苑,增城凤凰城,广园东路碧桂园凤凰城凤天苑,21228,塔楼/塔板结合,1542户,291栋,商品房,2002-2016年 ,2元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤晴苑,增城凤凰城,广园东路碧桂园凤凰城凤晴苑,15362,塔楼/平房,2756户,18栋,商品房/使用权,2002-2017年 ,2.3至2.8元/平米/月,暂无信息,碧桂园房地产开发有限公司
碧桂园凤凰城凤翠苑,增城凤凰城,广园东路碧桂园凤凰城凤翠苑,29896,塔楼/板楼/塔板结合,630户,630栋,商品房/私产,2002-2003年 ,2元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
翡翠绿洲湖绣苑,增城凤凰城,小新塘,17727,塔楼,2157户,27栋,商品房/动迁安置房,2011-2015年 ,2.8元/平米/月,广州香江物业管理有限公司,增城香江房地产有限公司
翡翠绿洲盈波轩,增城凤凰城,广园东路,0,塔板结合,7户,7栋,商品房,暂无信息 ,2元/平米/月,广州香江物业管理有限公司,暂无信息
碧桂园凤凰城凤湖苑,增城凤凰城,广园东路碧桂园凤凰城凤湖苑,71300,平房,504户,504栋,商品房,2003-2010年 ,2至3.45元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
翡翠绿洲桃源,增城凤凰城,小新塘,57264,塔板结合,42户,42栋,商品房/私产,2004-2008年 ,2元/平米/月,暂无信息,增城香江房地产有限公司
翡翠绿洲鸣翠园,增城凤凰城,小新塘翡翠绿洲鸣翠园,38548,塔楼/塔板结合/平房,106户,105栋,商品房,2000-2013年 ,1.98至3.45元/平米/月,暂无信息,增城香江房地产有限公司
翡翠绿洲宝翠园,增城凤凰城,小新塘,41649,塔板结合,28户,19栋,商品房,2000-2004年 ,2元/平米/月,广州市增城香江物业管理有限公司,增城香江房地产有限公司
翡翠绿洲龙翔台,增城凤凰城,小新塘,52383,平房,21户,21栋,商品房,2003-2005年 ,2至2.3元/平米/月,暂无信息,无开发商
翡翠绿洲宝林苑,增城凤凰城,小新塘,18804,塔楼,191户,13栋,商品房,2000-2015年 ,2至2.8元/平米/月,暂无信息,无开发商
紫云山庄,增城凤凰城,广园东路,33681,塔板结合,337户,199栋,商品房/私产,1993-2013年 ,2至2.1元/平米/月,暂无信息,无开发商
碧桂园凤凰城凤翔苑,增城凤凰城,广园东路,88926,塔板结合,51户,51栋,商品房,2002年 ,3元/平米/月,暂无信息,碧桂园
翡翠绿洲湖滨苑,增城凤凰城,小新塘,17724,塔楼/板楼,754户,11栋,商品房,2011-2014年 ,2元/平米/月,广州香江物业管理有限公司,增城香江房地产有限公司
碧桂园凤凰城凤泉苑,增城凤凰城,广园东路碧桂园凤凰城凤泉苑,34740,塔楼,694户,694栋,商品房/私产,2002-2003年 ,2至2.01元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤凰岛,增城凤凰城,广园东路碧桂园凤凰城凤凰岛,17676,塔板结合,290户,82栋,商品房,2000-2004年 ,1.9元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤凰苑,增城凤凰城,广园东路碧桂园凤凰城凤凰苑,81152,塔楼/平房,201户,201栋,商品房,2002-2005年 ,2至3.45元/平米/月,广州增城碧桂园物业管理有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤曦苑,增城凤凰城,广园东路碧桂园凤凰城凤曦苑,47683,板楼,636户,636栋,商品房,2004-2009年 ,2至3.45元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤扬苑,增城凤凰城,广园东路碧桂园凤凰城凤扬苑,34277,平房,441户,441栋,商品房,2002-2012年 ,1.4至2元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤林苑,增城凤凰城,广园东路碧桂园凤凰城凤林苑,30453,塔楼/平房,382户,353栋,商品房,2002年 ,1.8至2.5元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
敏捷星悦国际,增城凤凰城,东升东路49号,0,塔楼,237户,3栋,商品房,2017年 ,2元/平米/月,广州市敏捷物业管理有限公司,广州市永捷酒店管理有限公司
碧桂园云顶,增城凤凰城,广园快速路新塘出口凤凰城旁,22502,塔楼,3455户,25栋,商品房,2018-2020年 ,3.5至3.8元/平米/月,暂无信息,广州市碧桂园物业发展有限公司
翡翠绿洲泊郡,增城凤凰城,陈家林路159号,20858,塔楼,1018户,24栋,商品房,2013-2015年 ,2.8元/平米/月,广州市增城香江物业管理有限公司,广州市增城香江房地产有限公司
广汇尊府,增城凤凰城,永宁街凤凰北横路1号,0,塔楼,548户,3栋,商品房,2021年 ,3.2元/平米/月,暂无信息,暂无信息
香江天赋,增城凤凰城,广园快速路开创大道北翡翠绿洲,21626,塔楼,2252户,17栋,商品房,2019-2021年 ,3.18元/平米/月,广州市增城香江物业管理有限公司,增城香江房地产有限公司
碧桂园凤凰城凤雅苑,增城凤凰城,凤凰城大道碧桂园凤凰城凤雅苑,50039,塔楼/塔板结合,253户,241栋,商品房/使用权/私产,2002-2011年 ,2至2.5元/平米/月,暂无信息,碧桂园房地产开发有限公司
东凌广场,增城凤凰城,"凤凰北一路2-72号, 凤凰北横路201-297号",15473,塔楼,3669户,14栋,商品房/房改房/私产,2010-2014年 ,1.95至3.5元/平米/月,新东城物业服务中心,广州市东汇置业有限公司
翡翠绿洲育才阳光苑,增城凤凰城,新塘广园快速路开创大道北翡翠绿洲,15203,塔楼,898户,19栋,商品房,2009-2016年 ,2元/平米/月,广州香江物业管理有限公司,增城香江房地产有限公司
合生湖山国际,增城凤凰城,源章大道合生湖山国际,16351,塔楼/板楼/塔板结合/平房,9341户,101栋,商品房,2007-2022年 ,1.96至3元/平米/月,暂无信息,广州市紫云山庄房地产有限公司
碧桂园凤凰城凤鸣苑,增城凤凰城,凤凰城大道碧桂园凤凰城凤鸣苑,46393,塔楼/板楼,737户,735栋,商品房/房改房/私产,2002-2017年 ,2至2.8元/平米/月,暂无信息,碧桂园房地产开发有限公司
碧桂园凤凰城凤天苑,增城凤凰城,广园东路碧桂园凤凰城凤天苑,21228,塔楼/塔板结合,1542户,291栋,商品房,2002-2016年 ,2元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
碧桂园凤凰城凤晴苑,增城凤凰城,广园东路碧桂园凤凰城凤晴苑,15362,塔楼/平房,2756户,18栋,商品房/使用权,2002-2017年 ,2.3至2.8元/平米/月,暂无信息,碧桂园房地产开发有限公司
碧桂园凤凰城凤翠苑,增城凤凰城,广园东路碧桂园凤凰城凤翠苑,29896,塔楼/板楼/塔板结合,630户,630栋,商品房/私产,2002-2003年 ,2元/平米/月,广东碧桂园物业服务股份有限公司,碧桂园房地产开发有限公司
翡翠绿洲湖绣苑,增城凤凰城,小新塘,17727,塔楼,2157户,27栋,商品房/动迁安置房,2011-2015年 ,2.8元/平米/月,广州香江物业管理有限公司,增城香江房地产有限公司
宏康小筑,黄埔黄埔永和,来安三街21号,15423,塔楼,123户,2栋,商品房,2015年 ,1.8元/平米/月,广州开发区房地产物业有限公司,广州经济技术开发区房地产企业联合有限公司
万科里享水韵,黄埔黄埔永和,永顺大道中1号,16732,塔楼,550户,5栋,商品房,2014-2017年 ,3.18至3.3元/平米/月,广州市万科物业服务有限公司,广州开发区工业发展集团有限公司
碧桂园星悦台,黄埔黄埔永和,摇田河大街碧桂园星悦台,0,板楼,1600户,5栋,商品房/使用权,暂无信息 ,4.5元/平米/月,广州市碧桂园物业管理有限公司,暂无信息
珠江嘉园,黄埔黄埔永和,摇田河大街65号,18610,塔楼,2404户,21栋,商品房/使用权/私产,2015-2017年 ,2.8至6.5元/平米/月,暂无信息,广州珠江实业开发股份有限公司
万科里享家,黄埔黄埔永和,新业路23,20800,塔楼/板楼/塔板结合,3277户,19栋,商品房/使用权,2014-2020年 ,3至6.5元/平米/月,广州万科物业有限公司,广州市金仑房地产开发有限公司
实地常春藤,黄埔黄埔永和,禾丰路与永和大道交叉口西北侧,0,塔楼/塔板结合,11131户,86栋,商品房/使用权,2014-2021年 ,1至2.81元/平米/月,暂无信息,广州丰实房地产开发有限公司
新庄员工楼,黄埔黄埔永和,新庄五街3号,0,塔楼,259户,3栋,商品房/集资房,暂无信息 ,1.8元/平米/月,广州市萝岗区永和街新庄社区居民委员会,暂无信息
宏康花园三期建鑫苑,黄埔开发东区,春晖二街,18556,塔楼,482户,20栋,商品房/私产,2000-2008年 ,0.75至2元/平米/月,广州开发区房地产物业有限公司,无开发商
宏康花园四期康慧苑,黄埔开发东区,春晖四街宏康花园四期,19196,塔楼/板楼,462户,25栋,商品房/使用权/私产,2004-2009年 ,0.86元/平米/月,广州开发区房地产物业有限公司,广州开发区宏康房地产公司
宏康花园六期明悦居,黄埔开发东区,春晖四街61号,19592,塔楼/板楼,182户,15栋,商品房/私产,2001-2019年 ,0.6元/平米/月,广州市永明物业服务有限公司,广州开发区宏康房地产公司
宏康花园一期,黄埔开发东区,春晖三街16号,15135,塔楼/板楼,160户,7栋,商品房,1994-2008年 ,0.75元/平米/月,暂无信息,广州城建
富力新城,黄埔开发东区,笔村大路85号,29070,塔板结合,1802户,11栋,商品房,2021年 ,2.95元/平米/月,暂无信息,暂无信息
南康新村,黄埔开发东区,黄埔东路南康新村,15873,塔楼/板楼,1281户,43栋,商品房/使用权,1998-2012年 ,1.2至2元/平米/月,暂无信息,广州宏康房地产有限公司
佳兆业未来城,黄埔开发东区,黄埔东路3889号,12933,塔楼/板楼,2232户,9栋,商品房,2004-2020年 ,2至3.4元/平米/月,佳兆业物业管理（深圳）有限公司广州分公司,广州国际玩具礼品城有限公司
东澳广场,黄埔开发东区,开创大道,17830,塔楼,362户,4栋,商品房/使用权/私产,2005年 ,1.2元/平米/月,暂无信息,广东逸涛万国房地产有限公司
宏康花园宏康和园,黄埔开发东区,宏光路宏康和园,20673,塔楼,396户,9栋,商品房/限价商品房,2007-2012年 ,1.5元/平米/月,广州开发区房地产物业有限公司,广州开发区宏康房地产公司
宏康花园二期康晖苑,黄埔开发东区,春晖二街,17732,塔楼,265户,11栋,商品房,2002-2008年 ,0.78至0.82元/平米/月,暂无信息,无开发商
东城雅苑,黄埔开发东区,春晖二街27-47号,18687,塔楼,514户,11栋,商品房/私产,2001-2006年 ,1.2元/平米/月,广州市震粤物业管理有限公司,广州经济技术开发商建房地产公司
凯信东方华庭,黄埔开发东区,春晖二街63号,20488,塔楼,318户,5栋,商品房/私产,2005年 ,1.2至1.22元/平米/月,广州市天英实业发展有限公司,广州经济技术开发商建房地产公司
宏康花园五期宏康东筑,黄埔开发东区,春晖二街,19318,塔楼,740户,8栋,商品房/私产,2009年 ,1.2至2元/平米/月,广州御龙物业管理有限公司,广州宏康房地产有限公司
富力悦禧花园,黄埔开发东区,广园快速笔村立交旁,21962,塔楼/板楼,1578户,8栋,商品房,2012-2018年 ,2.8元/平米/月,广州天力物业发展有限公司,广州耀盈房地产开发有限公司
天桥路,增城开发东区,天桥路,0,未知类型,2764户,285栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
御和喜郡,黄埔开发东区,开创大道789号,0,未知类型,237户,2栋,商品房/使用权/宅基房,暂无信息 ,暂无信息,暂无信息,暂无信息
偶寓,黄埔开发东区,兴太三路587号,0,未知类型,218户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
格林园,黄埔开发东区,广州市开发区宏明路113-133号（单数）,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
宏康花园六期明悦居,黄埔开发东区,春晖四街61号,19592,塔楼/板楼,182户,15栋,商品房/私产,2001-2019年 ,0.6元/平米/月,广州市永明物业服务有限公司,广州开发区宏康房地产公司
宏康花园三期建鑫苑,黄埔开发东区,春晖二街,18556,塔楼,482户,20栋,商品房/私产,2000-2008年 ,0.75至2元/平米/月,广州开发区房地产物业有限公司,无开发商
宏康花园四期康慧苑,黄埔开发东区,春晖四街宏康花园四期,19196,塔楼/板楼,462户,25栋,商品房/使用权/私产,2004-2009年 ,0.86元/平米/月,广州开发区房地产物业有限公司,广州开发区宏康房地产公司
宏康花园一期,黄埔开发东区,春晖三街16号,15135,塔楼/板楼,160户,7栋,商品房,1994-2008年 ,0.75元/平米/月,暂无信息,广州城建
富力新城,黄埔开发东区,笔村大路85号,29070,塔板结合,1802户,11栋,商品房,2021年 ,2.95元/平米/月,暂无信息,暂无信息
