名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
霞山北56号,斗门区井岸镇,港霞西路霞山北56号,0,未知类型,8户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
朝南路325号,斗门区井岸镇,朝南路325号,0,未知类型,28户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
中兴中路住宅,斗门区井岸镇,中兴中路住宅,0,板楼,40户,5栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
中业雅苑,斗门区井岸镇,西埔路中业雅苑,7123,板楼,96户,1栋,商品房,暂无信息,暂无信息,中业物业,暂无信息
朝福路239号,斗门区井岸镇,朝福路239号,0,未知类型,8户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
毛山里南一巷8号,斗门区井岸镇,毛山里南一巷8号,0,未知类型,21户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
环山北路74号,斗门区井岸镇,环山北路74号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
南江路217号,斗门区井岸镇,南江路217号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
尖峰村东路二巷15号,斗门区井岸镇,尖峰村东路二巷15号,0,未知类型,8户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
环山里65号,斗门区井岸镇,环山里65号,0,未知类型,6户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
气象路21号,斗门区井岸镇,气象路21号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
豪庭小区,斗门区井岸镇,江湾中路豪庭小区,0,板楼/平房,110户,3栋,商品房,暂无信息,1.1元/平米/月,暂无信息, 大理耀鹏房地产开发有限责任公司
港霞西路住宅,斗门区井岸镇,港霞西路住宅,6197,塔楼/塔板结合,154户,3栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
碧翠苑,斗门区井岸镇,南华路碧翠苑,5917,塔板结合,116户,13栋,商品房/房改房/自建房,暂无信息,暂无信息,暂无信息,暂无信息
北沃长坑二小区,斗门区井岸镇,龙井路北沃长坑二小区,0,平房,1户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
嘉豪大厦,斗门区井岸镇,西堤路2157号,0,平房,50户,1栋,商品房,暂无信息,3元/平米/月,珠海豪宇物业,珠海市多田有限公司
景峰楼,斗门区井岸镇,龙井路130号,11410,塔板结合,56户,3栋,商品房,暂无信息,1元/平米/月,暂无信息,暂无信息
朝南路206号,斗门区井岸镇,朝南路206号,0,未知类型,12户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
石塘小区,斗门区井岸镇,渡江路石塘小区,7173,未知类型,77户,3栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
禾塘里,斗门区井岸镇,工业大道禾塘里,0,板楼,41户,4栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
毛山里南一巷8号,斗门区井岸镇,毛山里南一巷8号,0,未知类型,21户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
环山北路92号,斗门区井岸镇,环山北路92号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
新堂路3号,斗门区井岸镇,新堂路3号,0,未知类型,80户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
南湾西毛山里南四巷5号,斗门区井岸镇,中兴南路南湾西毛山里南四巷5号,0,板楼,8户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
富康乐雅苑,斗门区井岸镇,龙井路富康乐雅苑,0,未知类型,20户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
环山里65号,斗门区井岸镇,环山里65号,0,未知类型,6户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
中兴中路148号,斗门区井岸镇,中兴中路148号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
胜利二巷,斗门区井岸镇,朝南路胜利二巷,0,板楼,65户,7栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
朝南路209号,斗门区井岸镇,朝南路209号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
新村二巷1号,斗门区井岸镇,新村二巷1号,0,未知类型,12户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
霞山北住宅74号,斗门区井岸镇,港霞西路霞山北住宅74号,5591,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
凤山路63号,斗门区井岸镇,凤山路63号,0,板楼,3户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
南苑西二巷5号,斗门区井岸镇,南苑西二巷5号,0,塔板结合,4户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
江湾一路193号,斗门区井岸镇,江湾一路193号,0,未知类型,24户,2栋,商品房/公租房,暂无信息,暂无信息,暂无信息,暂无信息
港霞东路,斗门区井岸镇,港霞东路,7512,平房,47户,8栋,商品房/房改房/私产,暂无信息,暂无信息,暂无信息,暂无信息
中滨小区,斗门区井岸镇,渡江路中滨小区,8354,板楼,10户,1栋,商品房,暂无信息,1.8元/平米/月,暂无信息,暂无信息
朝福路61号,斗门区井岸镇,朝福路61号,7007,未知类型,15户,1栋,商品房/房改房,暂无信息,暂无信息,暂无信息,暂无信息
朝福路194号,斗门区井岸镇,朝福路194号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
凤山路,斗门区井岸镇,凤山路,11516,未知类型,4户,4栋,商品房,暂无信息,1元/平米/月,暂无信息,暂无信息
侨苑新村,斗门区井岸镇,南华路侨苑新村,0,塔板结合,1户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
禾圹里北,斗门区井岸镇,工业大道禾圹里北,5061,塔板结合,6户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
长亨10号,斗门区井岸镇,龙井路长亨10号,0,未知类型,5户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
新民路140号,斗门区井岸镇,新民路140号,0,未知类型,20户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
胜利三巷,斗门区井岸镇,朝南路胜利三巷,0,未知类型,22户,4栋,商品房,暂无信息,1元/平米/月,暂无信息,暂无信息
长亨住宅,斗门区井岸镇,龙井路长亨住宅,7086,板楼,11户,4栋,商品房/自建房,暂无信息,暂无信息,暂无信息,暂无信息
尖峰村三巷1号,斗门区井岸镇,尖峰村三巷一号,0,未知类型,1户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
朝福路182号,斗门区井岸镇,朝福路182号,0,塔板结合,6户,1栋,商品房/房改房,暂无信息,暂无信息,暂无信息,暂无信息
环山北路74号,斗门区井岸镇,环山北路74号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
广场北街88号,斗门区井岸镇,广场北街88号,8313,未知类型,42户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
红旗三巷,斗门区井岸镇,红旗三巷,8029,未知类型,44户,7栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
丽澳雅轩,斗门区井岸镇,龙霞路丽澳雅轩,8994,塔板结合,112户,1栋,商品房,暂无信息,0.5元/平米/月,暂无信息,暂无信息
月山前一巷,斗门区井岸镇,港霞东路月山前一巷,5108,塔板结合,86户,9栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
三洲工业城,斗门区井岸镇,新堂路三洲工业城,5903,塔楼,133户,4栋,商品房,暂无信息,0.6元/平米/月,暂无信息,暂无信息
南江路217号,斗门区井岸镇,南江路217号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
统建一巷,斗门区井岸镇,统建一巷,5924,平房,77户,10栋,商品房/房改房,暂无信息,暂无信息,暂无信息,暂无信息
霞山北住宅,斗门区井岸镇,霞山北53号,6132,板楼,87户,13栋,商品房/房改房,暂无信息,暂无信息,暂无信息,暂无信息
南湾大蓢,斗门区井岸镇,南湾大蓢二巷9号,5795,板楼,27户,4栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
田洋街71号,斗门区井岸镇,白蕉镇渡江路5号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
毛山里南四巷4号,斗门区井岸镇,毛山里南四巷4号,0,未知类型,6户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
环山北路106号,斗门区井岸镇,环山北路106号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
田洋八巷,斗门区井岸镇,田洋八巷,6410,未知类型,24户,3栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
龙井路10号,斗门区井岸镇,龙井路10号,0,未知类型,16户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
红旗新村三巷,斗门区井岸镇,新民路红旗新村三巷,4976,未知类型,11户,2栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
朝福路15号,斗门区井岸镇,朝福路15号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
华发水郡三期,斗门区井岸镇,水郡三路华发水郡三期,0,未知类型,20户,20栋,商品房/经济适用房,暂无信息,3.9元/平米/月,珠海市华发物业管理服务有限公司,暂无信息
桥北四路151号,斗门区井岸镇,桥北四路151号,0,未知类型,12户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
红旗新村一巷6号,斗门区井岸镇,红旗新村一巷6号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
桥北新村2巷,斗门区井岸镇,桥北新村2巷,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
新民路,斗门区井岸镇,新民路367号,8224,塔板结合,2户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
晓江川雅园,斗门区井岸镇,西提路383号,14343,未知类型,248户,2栋,商品房,暂无信息,2.5元/平米/月,暂无信息,暂无信息
观山府,斗门区井岸镇,珠峰大道新力湾,11959,塔板结合,684户,7栋,商品房,暂无信息,3元/平米/月,新力物业,暂无信息
田洋六巷,斗门区井岸镇,田洋六巷,0,未知类型,14户,3栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
环山中路,斗门区井岸镇,环山中路125号,6634,未知类型,36户,4栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
西堤路,斗门区井岸镇,西堤路,5812,平房,12户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
渡江路233号,斗门区井岸镇,渡江路233号,0,塔楼,36户,1栋,商品房,暂无信息,暂无信息,珠海市翔哲物业管理有限公司,万荣后土房地产开发有限公司
华发又一城七期,斗门区井岸镇,环郡路88号,12642,未知类型,2693户,20栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
朝福路233号,斗门区井岸镇,朝福路233号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
中兴中路住宅,斗门区井岸镇,中兴中路住宅,0,板楼,40户,5栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
龙光玖龙山,斗门区井岸镇,新堂路龙光玖龙山,10508,板楼,575户,8栋,商品房,暂无信息,2.8至3元/平米/月,广东龙光物业管理有限公司,暂无信息
朝南路325号,斗门区井岸镇,朝南路325号,0,未知类型,28户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
朝福路239号,斗门区井岸镇,朝福路239号,0,未知类型,8户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
中业雅苑,斗门区井岸镇,西埔路中业雅苑,7123,板楼,96户,1栋,商品房,暂无信息,暂无信息,中业物业,暂无信息
新金花园,斗门区井岸镇,井岸黄金路9号,5674,塔楼/板楼/塔板结合,382户,17栋,商品房,暂无信息,0.8元/平米/月,暂无信息,暂无信息
裕新雅苑,斗门区井岸镇,新堂路裕新雅苑,5682,未知类型,71户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
海鄂苑,斗门区井岸镇,603乡道海鄂苑,3329,平房,331户,2栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
南潮后山东,斗门区井岸镇,南潮后山东6巷15号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
南苑西五巷6号,斗门区井岸镇,南苑西五巷6号 ,0,未知类型,1户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
毛山里南二巷,斗门区井岸镇,毛山里南二巷4号,9519,未知类型,12户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
凤山路7号,斗门区井岸镇,凤山路7号,0,塔板结合,24户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
世荣井岸大观,斗门区井岸镇,珠海市斗门区井岸镇江湾四路33号（广东省珠海市斗门区中兴南路58号）,17856,塔板结合,366户,5栋,商品房,暂无信息,2.1元/平米/月,珠海世荣物业管理服务有限公司,广东世荣兆业股份有限公司
西堤路2365号,斗门区井岸镇,西堤路2365号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
水富路,斗门区井岸镇,水富路,6042,塔楼,26户,2栋,商品房,暂无信息,0.6元/平米/月,暂无信息,暂无信息
华发依山郡二期,斗门区井岸镇,黄杨大道华发依山郡二期,10355,板楼,1225户,37栋,商品房,暂无信息,2.8至2.98元/平米/月,暂无信息,暂无信息
诚丰雅园,斗门区井岸镇,斗门乾务镇东澳村（珠海新徽实验学校旁）,9470,塔楼,595户,9栋,商品房,暂无信息,1.2元/平米/月,自主物业,珠海安实益发展有限公司 
港霞西路,斗门区井岸镇,港霞西路,5275,塔楼/板楼/平房,148户,16栋,商品房/房改房/私产,暂无信息,暂无信息,暂无信息,暂无信息
飞龙二区,斗门区井岸镇,朝福路飞龙二区,5943,板楼,354户,21栋,商品房,暂无信息,2元/平米/月,飞龙物业,珠海市多田有限公司
华发又一城三期,斗门区井岸镇,珠海市斗门区井岸镇水郡三路1号,12325,塔楼/塔板结合,1156户,15栋,商品房,暂无信息,2.89元/平米/月,暂无信息,珠海华郡房产开发有限公司
飞龙街,斗门区井岸镇,广东省珠海市斗门区飞龙街4号,5144,未知类型,6户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
世荣峰景广场,斗门区井岸镇,河锦大道世荣峰景广场,0,未知类型,567户,5栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
融创云水观璟二期,斗门区井岸镇,南兴路融创云水观璟二期,0,未知类型,828户,10栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
观山府,斗门区井岸镇,珠峰大道新力湾,11959,塔板结合,684户,7栋,商品房,暂无信息,3元/平米/月,新力物业,暂无信息
新民路,斗门区井岸镇,新民路367号,8224,塔板结合,2户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
华发又一城七期,斗门区井岸镇,环郡路88号,12642,未知类型,2693户,20栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
田洋六巷,斗门区井岸镇,田洋六巷,0,未知类型,14户,3栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
忠信丽苑,斗门区井岸镇,美澳路忠信丽苑,7821,塔楼/板楼/塔板结合,462户,20栋,商品房,暂无信息,1元/平米/月,暂无信息,无开发商
誉名都,斗门区井岸镇,新伟中街68号,8896,塔板结合/平房,753户,7栋,商品房,暂无信息,1.8至2.2元/平米/月,珠海新世界物业管理有限公司,珠海市腾基房产有限公司
华发又一城二期,斗门区井岸镇,水郡三路华发又一城二期,11870,塔板结合,1970户,15栋,商品房,暂无信息,0.26至3元/平米/月,暂无信息,珠海华发实业股份有限公司
华发依山郡三期,斗门区井岸镇,黄杨大道华发依山郡三期,10404,板楼,1364户,30栋,商品房,暂无信息,2.8元/平米/月,珠海市华发物业管理服务有限公司,暂无信息
天霞小区,斗门区井岸镇,港霞西路天霞小区,7043,未知类型,9户,2栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
南潮后山东,斗门区井岸镇,南潮后山东6巷15号,0,未知类型,10户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
渡江路188号,斗门区井岸镇,渡江路188号,0,未知类型,8户,1栋,房改房,暂无信息,暂无信息,暂无信息,暂无信息
气象路,斗门区井岸镇,珠海市斗门区井岸镇气象路36号,0,未知类型,1户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
中兴北路,斗门区井岸镇,斗门区井岸镇中兴北路153号1单元501,5470,未知类型,5户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
毛山里南二巷,斗门区井岸镇,毛山里南二巷4号,9519,未知类型,12户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
华发又一城六期,斗门区井岸镇,水郡三路华发又一城六期,12034,塔板结合,1822户,14栋,商品房,暂无信息,2.89元/平米/月,珠海市华发物业管理服务有限公司,暂无信息
翠湖苑（南区）,斗门区井岸镇,斗门区环荣路83号,12633,塔楼,1794户,23栋,商品房,暂无信息,2.6元/平米/月,暂无信息,暂无信息
凤山村,斗门区井岸镇,港霞西路凤山村,0,未知类型,2户,2栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
胜利六巷,斗门区井岸镇,胜利六巷,0,未知类型,12户,2栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
南苑西五巷6号,斗门区井岸镇,南苑西五巷6号 ,0,未知类型,1户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
毛山里南二巷8号,斗门区井岸镇,毛山里南二巷8号,0,未知类型,8户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
新建四巷,斗门区井岸镇,朝福路新建四巷,7256,未知类型,20户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
红旗新村一巷,斗门区井岸镇,广东省珠海市斗门区新民路336号,4993,未知类型,8户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
鸿港半山壹号,金湾区南水镇,铁炉北路277号,9363,板楼,100户,3栋,商品房,暂无信息,2元/平米/月,珠海市名旌物业管理有限公司,珠海市名流投资咨询有限公司
第首花园,金湾区南水镇,下金龙路2号,9316,塔板结合,1001户,5栋,商品房,暂无信息,1.9至2元/平米/月,珠海市西城工程有限公司,暂无信息
港城花园,金湾区南水镇,珠海大道港城花园,8844,板楼/塔板结合,936户,7栋,商品房,暂无信息,1.2至1.5元/平米/月,暂无信息,暂无信息
恒翠嘉园,金湾区南水镇,南港路618号,7300,塔板结合,1161户,6栋,商品房,暂无信息,1.2元/平米/月,珠海市恒宇物业管理有限公司,暂无信息
安宇花园,金湾区南水镇,珠海大道328号,8312,塔板结合,907户,10栋,商品房,暂无信息,1至1.2元/平米/月,暂无信息,暂无信息
月泉湾花园,金湾区南水镇,珠海大道月泉湾花园,9459,塔板结合,281户,5栋,商品房/房改房,暂无信息,暂无信息,暂无信息,暂无信息
连湾花园,金湾区南水镇,珠海大道连湾花园,5822,塔板结合,483户,13栋,商品房/经济适用房,暂无信息,1元/平米/月,暂无信息,暂无信息
风和日丽公馆,金湾区南水镇,金龙路66号,6662,板楼/塔板结合,96户,3栋,商品房,暂无信息,1.2至1.5元/平米/月,暂无信息,暂无信息
康悦花园,金湾区南水镇,珠海大道康悦花园,6843,未知类型,279户,5栋,商品房,暂无信息,1元/平米/月,暂无信息,暂无信息
金龙瑞景,金湾区南水镇,下金龙路36号,6526,塔板结合,117户,3栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
金山花园,金湾区南水镇,珠海大道金山花园,7820,板楼,38户,16栋,商品房/房改房/经济适用房,暂无信息,0.6元/平米/月,暂无信息,暂无信息
佳兆业金域都荟花园,金湾区南水镇,新通路佳兆业金域都荟,10559,塔楼/塔板结合,1670户,15栋,商品房,暂无信息,2.8至3元/平米/月,佳兆业物业管理（深圳）有限公司珠海分公司,暂无信息
南通花园,金湾区南水镇,广东省珠海市金湾区南水镇南通花园,6193,未知类型,18户,2栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
华府国际花园,金湾区南水镇,南港西路328号,9181,塔楼/板楼/塔板结合,1084户,16栋,商品房,暂无信息,1.2至1.6元/平米/月,珠海市中镕物业管理有限公司,珠海市宝详房地产开发有限公司
金洲花园,金湾区南水镇,珠海大道金洲花园,0,未知类型,65户,2栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
大霖,金湾区南水镇,金粮路大霖,0,未知类型,75户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
德亨花园,金湾区南水镇,广东省珠海市金湾区南港中路22号,6748,未知类型,51户,5栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
奥园海泉华庭,金湾区平沙镇,升平大道中128号,10554,塔楼/板楼,616户,5栋,商品房,暂无信息,2.8元/平米/月,暂无信息,暂无信息
晟大翠海明珠苑,金湾区平沙镇,高栏港经济区平沙镇平沙二路北侧,9569,塔楼,240户,4栋,商品房,暂无信息,2.6元/平米/月,广东晟大房地产控股有限公司,广东晟大房地产控股有限公司
珠海港海韵,金湾区平沙镇,升平大道中99号,10177,塔楼,495户,9栋,商品房,暂无信息,1.5至2.5元/平米/月,珠海港富物业管理有限公司,暂无信息
西海岸花园,金湾区平沙镇,升平大道33号,8288,板楼/塔板结合/平房,1562户,16栋,商品房/私产,暂无信息,0.16至2.5元/平米/月,暂无信息,暂无信息
洲际豪庭,金湾区平沙镇,美平东路2233号,9949,塔楼/塔板结合,1179户,13栋,商品房,暂无信息,1.3至2.5元/平米/月,暂无信息,暂无信息
聚贤雅居,金湾区平沙镇,庆乐西街485号,9374,塔楼,101户,3栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
聚然居,金湾区平沙镇,乐西街485号,10550,平房,244户,4栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
聚然朗庭,金湾区平沙镇,美平三街188号,10451,塔楼,336户,5栋,商品房,暂无信息,1.5元/平米/月,暂无信息,暂无信息
时代港,金湾区平沙镇,升平大道中600号,10598,塔楼/板楼/塔板结合,2319户,19栋,商品房/房改房/使用权,暂无信息,2.5元/平米/月,暂无信息,暂无信息
弘基华庭,金湾区平沙镇,美平一街196号,8615,板楼,274户,9栋,商品房,暂无信息,0.5元/平米/月,珠海明城物业管理有限公司,暂无信息
海泉湾花园,金湾区平沙镇,美平三街139号,10349,塔楼/板楼/平房,718户,11栋,商品房,暂无信息,3.98元/平米/月,港中旅物业有限公司,暂无信息
平沙九号广场,金湾区平沙镇,升平大道东238号,11713,塔楼/塔板结合,1929户,10栋,商品房,暂无信息,2.8至2.98元/平米/月,珠海格力地产物业服务有限公司,暂无信息
平沙九号花园一期,金湾区平沙镇,升平大道中319号,11603,板楼/塔板结合,1501户,11栋,商品房,暂无信息,1至2.8元/平米/月,暂无信息,珠海格力房产有限公司 
卓胜雅轩,金湾区平沙镇,紫园东路168号,9688,未知类型,118户,2栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
恒大海泉湾,金湾区平沙镇,海泉湾路恒大海泉湾,10154,塔楼/板楼/塔板结合/平房,2474户,78栋,商品房/经济适用房/使用权,暂无信息,1.7至4元/平米/月,暂无信息,暂无信息
京华假日湾C区,金湾区平沙镇,长安路京华假日湾C区,10896,塔楼/平房,1810户,20栋,商品房,暂无信息,2.7元/平米/月,暂无信息,暂无信息
森宇金域阳光,金湾区平沙镇,华丰一巷森宇金域阳光,9645,未知类型,372户,6栋,商品房,暂无信息,1.8元/平米/月,暂无信息,暂无信息
华丰园,金湾区平沙镇,平沙三路1061号,6742,板楼,485户,34栋,商品房/房改房,暂无信息,0.7元/平米/月,暂无信息,暂无信息
美安村,金湾区平沙镇,美平东路美安村,6319,塔楼,467户,31栋,商品房/使用权,暂无信息,暂无信息,暂无信息,暂无信息
美平村,金湾区平沙镇,梅花路美平村,6590,板楼,585户,53栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
金吉花园,金湾区平沙镇,"美平东路300号,美平东路2089号",6030,板楼,153户,10栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
金庭雅居,金湾区平沙镇,庆乐东街金庭雅居,9665,平房,60户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
美平豪庭,金湾区平沙镇,珠海市平沙清新巷100号1栋1201房,10095,塔板结合,118户,2栋,商品房,暂无信息,暂无信息,鸿泰物业,暂无信息
碧桂园保利海悦天境,金湾区平沙镇,临善路碧桂园保利海悦天境,10256,塔楼/塔板结合,833户,9栋,商品房,暂无信息,2.8元/平米/月,广东碧桂园物业服务股份有限公司,暂无信息
顺发豪庭,金湾区平沙镇,平沙三路2067号,9397,未知类型,227户,6栋,商品房,暂无信息,1元/平米/月,暂无信息,暂无信息
金城花园,金湾区平沙镇,美平一街金城花园,7458,塔楼,102户,3栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
华润新苑,金湾区平沙镇,平塘路212号,8182,塔板结合,384户,10栋,商品房,暂无信息,0.6元/平米/月,珠海市泰合物业管理有限公司,暂无信息
艺华花园,金湾区平沙镇,平沙二路艺华花园,5927,塔板结合,140户,4栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
爱家心座,金湾区平沙镇,美平西路138号,8707,未知类型,80户,3栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
福泰花园,金湾区平沙镇,美平西路63号,7981,板楼,726户,25栋,商品房/房改房/经济适用房,暂无信息,暂无信息,暂无信息,暂无信息
奥园海泉华庭,金湾区平沙镇,升平大道中128号,10554,塔楼/板楼,616户,5栋,商品房,暂无信息,2.8元/平米/月,暂无信息,暂无信息
晟大翠海明珠苑,金湾区平沙镇,高栏港经济区平沙镇平沙二路北侧,9569,塔楼,240户,4栋,商品房,暂无信息,2.6元/平米/月,广东晟大房地产控股有限公司,广东晟大房地产控股有限公司
华润新苑,金湾区平沙镇,平塘路212号,8182,塔板结合,384户,10栋,商品房,暂无信息,0.6元/平米/月,珠海市泰合物业管理有限公司,暂无信息
平沙九号广场,金湾区平沙镇,升平大道东238号,11713,塔楼/塔板结合,1929户,10栋,商品房,暂无信息,2.8至2.98元/平米/月,珠海格力地产物业服务有限公司,暂无信息
平沙九号花园一期,金湾区平沙镇,升平大道中319号,11603,板楼/塔板结合,1501户,11栋,商品房,暂无信息,1至2.8元/平米/月,暂无信息,珠海格力房产有限公司 
弘基华庭,金湾区平沙镇,美平一街196号,8615,板楼,274户,9栋,商品房,暂无信息,0.5元/平米/月,珠海明城物业管理有限公司,暂无信息
时代港,金湾区平沙镇,升平大道中600号,10598,塔楼/板楼/塔板结合,2319户,19栋,商品房/房改房/使用权,暂无信息,2.5元/平米/月,暂无信息,暂无信息
恒大海泉湾,金湾区平沙镇,海泉湾路恒大海泉湾,10154,塔楼/板楼/塔板结合/平房,2474户,78栋,商品房/经济适用房/使用权,暂无信息,1.7至4元/平米/月,暂无信息,暂无信息
聚然居,金湾区平沙镇,乐西街485号,10550,平房,244户,4栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
聚贤雅居,金湾区平沙镇,庆乐西街485号,9374,塔楼,101户,3栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
珠海港海韵,金湾区平沙镇,升平大道中99号,10177,塔楼,495户,9栋,商品房,暂无信息,1.5至2.5元/平米/月,珠海港富物业管理有限公司,暂无信息
西海岸花园,金湾区平沙镇,升平大道33号,8288,板楼/塔板结合/平房,1562户,16栋,商品房/私产,暂无信息,0.16至2.5元/平米/月,暂无信息,暂无信息
聚然朗庭,金湾区平沙镇,美平三街188号,10451,塔楼,336户,5栋,商品房,暂无信息,1.5元/平米/月,暂无信息,暂无信息
洲际豪庭,金湾区平沙镇,美平东路2233号,9949,塔楼/塔板结合,1179户,13栋,商品房,暂无信息,1.3至2.5元/平米/月,暂无信息,暂无信息
海泉湾花园,金湾区平沙镇,美平三街139号,10349,塔楼/板楼/平房,718户,11栋,商品房,暂无信息,3.98元/平米/月,港中旅物业有限公司,暂无信息
