名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
丽珠苑,常熟常福,珠江路512号,23555,塔板结合,126户,6栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
联盟小区,常熟常福,外巷口9号,0,塔板结合,3户,3栋,商品房/乡产/自建房,暂无信息 ,暂无信息,暂无信息,暂无信息
珠江路293号院,常熟常福,珠江路293号院,12291,塔板结合,79户,4栋,商品房,暂无信息 ,10元/平米/月,暂无信息,暂无信息
金马珠江苑二区,常熟常福,华山路2号,17759,未知类型,57户,11栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
前村,常熟常福,嵩山路前村,0,未知类型,22户,22栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
裕坤美城大厦,常熟常福,海虞北路33号,0,未知类型,153户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
报慈北路,常熟常福,报慈北路,10860,未知类型,79户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
虞山北路136号,常熟常福,虞山北路136号,0,未知类型,10户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
珠江路300号,常熟常福,珠江路300号,0,未知类型,30户,1栋,保障性住房,暂无信息 ,暂无信息,暂无信息,暂无信息
虞山北路306号,常熟常福,虞山北路306号,0,未知类型,20户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
南头城,常熟常福,南头城17号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
常福新村常丰园,常熟常福,常福路95号,22269,塔板结合,92户,6栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
长江路507号,常熟常福,长江路507号,14000,未知类型,20户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
李闸路130-3号,常熟常福,江苏省苏州市常熟市李闸路130-3号,0,未知类型,20户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
珠江路478号,常熟常福,珠江路478号,13611,未知类型,32户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
下场浜,常熟常福,珠江路下场浜,0,未知类型,3户,2栋,商品房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
虞福苑,常熟常福,黄河路383号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
牛场村,常熟常福,湘江西路牛场村,13611,未知类型,9户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
花园上,常熟常福,长江路花园上,0,未知类型,1户,1栋,商品房,暂无信息 ,1.5元/平米/月,暂无信息,暂无信息
珠江路532号,常熟常福,珠江路532号,0,未知类型,20户,1栋,商品房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
陆家弄44号,常熟常福,陆家弄44号,11566,未知类型,15户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
珠江路560号,常熟常福,珠江路560号,0,未知类型,17户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
勤丰新村,常熟常福,勤丰路勤丰新村,0,塔板结合,21户,21栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
琴枫南苑,常熟常福,黄河路228号,16346,板楼,76户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
长江路,常熟常福,江苏省苏州市常熟市虞山街道李家桥申银商务宾馆(长江路,14165,未知类型,24户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
雅兰美地庄园,常熟常福,黄河路278号,0,未知类型,130户,123栋,商品房/已购公房,暂无信息 ,暂无信息,暂无信息,暂无信息
李闸路,常熟常福,李闸路130号,13443,未知类型,26户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
前桃花墩,常熟常福,江苏省苏州市常熟市长江路,19863,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
甬江路,常熟常福,江苏省苏州市常熟市甬江路194号,12064,未知类型,20户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
长江路272号,常熟常福,长江路272号,0,未知类型,8户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
碧虞珑庭,常熟城铁,杨虹路碧虞珑庭,17291,板楼,146户,6栋,商品房,暂无信息 ,3.9元/平米/月,广州粤华物业有限公司,常熟市必达房地产开发有限公司
棠悦名筑,常熟城铁,金润路棠悦名筑,14511,未知类型,1173户,16栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
碧海家园二区,常熟城铁,碧海路碧海家园二区,11399,未知类型,821户,7栋,商品房/动迁安置房,暂无信息 ,暂无信息,暂无信息,暂无信息
紫誉华庭,常熟城铁,泰山北路紫誉华庭,19115,板楼,1008户,14栋,商品房,暂无信息 ,2.42元/平米/月,暂无信息,暂无信息
天地源金兰雅苑,常熟城铁,黄浦路与汇龙路交汇处,18803,未知类型,70户,10栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
保利首开云璟,常熟城铁,泰山北路166号,15817,塔楼/塔板结合,2524户,10栋,商品房,暂无信息 ,1至1.99元/平米/月,暂无信息,暂无信息
绿地翡丽云庭,常熟城铁,泰山北路绿地翡丽云庭,18923,未知类型,206户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
虞枫家园,常熟城铁,苏州市常熟市长江路88号,11387,塔板结合,932户,12栋,商品房/经济适用房,暂无信息 ,1.2元/平米/月,暂无信息,暂无信息
金腾家园,常熟城铁,长江东路98号,14002,未知类型,262户,8栋,商品房,暂无信息 ,1.1元/平米/月,暂无信息,暂无信息
晨枫家园,常熟城铁,龙腾路晨枫家园,11742,板楼,900户,8栋,商品房,暂无信息 ,5元/平米/月,暂无信息,暂无信息
金润家园,常熟城铁,金润路金润家园,13302,塔楼/板楼,835户,15栋,商品房/动迁安置房,暂无信息 ,暂无信息,暂无信息,暂无信息
名流世纪庄园,常熟城铁,长江东路2号,25243,塔板结合,20户,20栋,商品房/经济适用房/使用权/自建房,暂无信息 ,1.8元/平米/月,暂无信息,暂无信息
海洲新城,常熟城铁,通周路海洲新城,8271,板楼,1680户,25栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
碧海家园一区,常熟城铁,泰山北路碧海家园,11547,未知类型,532户,5栋,商品房,暂无信息 ,2.58元/平米/月,暂无信息,暂无信息
碧海家园三区,常熟城铁,静海路碧海家园三区,11791,未知类型,1148户,9栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
金茂·四季花园,常熟城铁,外环东路金茂·四季花园,13886,塔板结合,1016户,16栋,商品房,暂无信息 ,1元/平米/月,绿城物业服务集团有限公司苏州分公司,暂无信息
海丰家园,常熟城铁,江苏省苏州市常熟市中山路,10228,未知类型,322户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
香悦四季,常熟董浜镇,星安路36号,8507,板楼/塔板结合,710户,17栋,商品房,暂无信息 ,1.2元/平米/月,江苏金枫物业服务有限责任公司,苏州市冠达房地产开发有限公司
新佳雅筑,常熟董浜镇,常熟董浜镇董徐大道711号,8056,塔板结合,168户,3栋,商品房,暂无信息 ,2.6元/平米/月,暂无信息,暂无信息
水岸府邸,常熟董浜镇,星文路65号,5602,塔板结合,141户,11栋,商品房/已购公房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
亲水湾花园,常熟董浜镇,华文路亲水湾花园,7197,板楼,547户,14栋,商品房,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
尚景湾佳园,常熟董浜镇,董徐大道197号,9215,塔楼,186户,7栋,商品房,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
华夏苑,常熟董浜镇,民泰路4号,6790,未知类型,426户,17栋,商品房,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
星岛花苑,常熟董浜镇,金城路52号,6172,未知类型,120户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
春宇嘉园,常熟董浜镇,支梅公路春宇嘉园,5474,塔楼,330户,5栋,商品房/校产,暂无信息 ,暂无信息,暂无信息,暂无信息
西街12号,常熟董浜镇,西街12号,4855,未知类型,3户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
旗杆佳苑,常熟董浜镇,民富路29号,6746,未知类型,360户,8栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
华艺天和家园,常熟董浜镇,星文路68号,0,板楼,10户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
滨河嘉园,常熟董浜镇,星晨路13号,5357,塔板结合,930户,23栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
新世纪绿树湾,常熟东南,金门路66号,11469,板楼/塔板结合/平房,2091户,35栋,商品房/经济适用房,暂无信息 ,1.1至2元/平米/月,上海上房物业,暂无信息
京昌苑,常熟东南,东南大道111号,10392,塔楼/板楼/塔板结合,669户,16栋,商品房,暂无信息 ,1.3至2元/平米/月,暂无信息,暂无信息
三一荣域,常熟东南,东南大道98号,12699,塔板结合,1510户,29栋,商品房,暂无信息 ,1至1.68元/平米/月,苏州悦华置合物业服务有限公司,暂无信息
东南邻里生活广场,常熟东南,东南大道101号,12607,塔板结合,402户,5栋,商品房/已购公房/私产,暂无信息 ,2元/平米/月,暂无信息,暂无信息
京玉苑,常熟东南,贤士路京玉苑,12439,板楼/塔板结合/平房,391户,15栋,商品房,暂无信息 ,1元/平米/月,苏州悦华置合物业服务有限公司,暂无信息
凯悦金领公寓,常熟东南,金都路9号,7738,塔楼,444户,2栋,商品房,暂无信息 ,2元/平米/月,暂无信息,暂无信息
天玺,常熟东南,福泰路天玺,15815,板楼,699户,4栋,商品房,暂无信息 ,3.2至3.3元/平米/月,绿城物业服务集团有限公司苏州分公司,暂无信息
湖畔现代城1区,常熟东南,东南大道湖畔现代城1区,17291,塔板结合,190户,48栋,商品房/校产,暂无信息 ,暂无信息,暂无信息,暂无信息
京圆苑,常熟东南,东南大道111号,18612,塔板结合,46户,6栋,商品房/已购公房,暂无信息 ,1.6元/平米/月,暂无信息,暂无信息
裕源诚品,常熟东南,东南大道3号,11399,板楼,291户,5栋,商品房,暂无信息 ,2.5至2.6元/平米/月,暂无信息,暂无信息
同济科技广场,常熟东南,湖山路333号,0,塔板结合,372户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
橡树澜湾花园,常熟东南,东南大道橡树澜湾花园,16086,塔板结合,1068户,11栋,商品房,暂无信息 ,2元/平米/月,暂无信息,暂无信息
昆承状元里,常熟东南,黄浦江路昆承状元里,15976,未知类型,648户,4栋,商品房,暂无信息 ,3.19元/平米/月,暂无信息,暂无信息
华发未来城,常熟东南,湖山路华发未来城,13193,塔板结合,1702户,21栋,商品房,暂无信息 ,4.47元/平米/月,暂无信息,常熟铧顺科技产业园投资发展有限公司
绿地琥珀澜庭,常熟东南,福盛路绿地琥珀澜庭,14377,未知类型,396户,16栋,商品房,暂无信息 ,3.2元/平米/月,暂无信息,暂无信息
景瑞时光里,常熟东南,黄浦江路62号,0,塔板结合,2587户,13栋,商品房,暂无信息 ,暂无信息,上海景瑞物业管理有限公司苏州分公司,常熟辉煌置业有限公司
美的澜悦雅筑,常熟东南,福泰路西侧 美的澜悦雅筑,16394,板楼/塔板结合,1072户,15栋,商品房,暂无信息 ,3.8元/平米/月,暂无信息,暂无信息
富丽庄园,常熟东南,昆承湖东路88号,11689,塔楼/板楼/塔板结合,323户,16栋,商品房,暂无信息 ,2.1至2.6元/平米/月,暂无信息,暂无信息
森兰公寓,常熟东南,东南大道28号,9419,板楼/塔板结合,610户,9栋,商品房/已购公房,暂无信息 ,1.5元/平米/月,上海陆家嘴物业管理有限公司,暂无信息
湖畔现代城三期,常熟东南,常熟高新技术产业开发区东南大道138号,10702,塔楼/板楼/塔板结合,2829户,10栋,商品房,暂无信息 ,0.7至1.65元/平米/月,苏州悦华置合物业服务有限公司,暂无信息
京盛苑,常熟东南,东南大道京盛苑,10758,板楼/塔板结合,390户,10栋,商品房,暂无信息 ,1.5元/平米/月,暂无信息,暂无信息
新世纪花苑,常熟东南,东南大道99号,9368,板楼/塔板结合,1418户,8栋,商品房,暂无信息 ,1.2至1.3元/平米/月,暂无信息,暂无信息
薇尼诗花园西区,常熟东南,东南大道33号,10911,塔板结合,1652户,22栋,商品房/动迁安置房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
薇尼诗花园,常熟东南,银丰路薇尼诗花园,11293,塔板结合,1385户,29栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
京润苑,常熟东南,东南大道111号,10102,塔楼/板楼/塔板结合,1024户,9栋,商品房,暂无信息 ,1.2至2.1元/平米/月,苏州悦华置合物业服务有限公司,暂无信息
名湖豪庭,常熟东南,富泰路201号,17059,塔板结合,512户,2栋,商品房,暂无信息 ,1.7元/平米/月,暂无信息,暂无信息
紫晶城,常熟东南,黄浦江路紫晶城,8929,塔楼/板楼/塔板结合,1504户,6栋,商品房/经济适用房,暂无信息 ,1至2.4元/平米/月,爱涛物业,暂无信息
湖畔现代城2区,常熟东南,东南大道湖畔现代城2区,12117,板楼/塔板结合/平房,1720户,75栋,商品房/已购公房/经济适用房,暂无信息 ,0.7至1.7元/平米/月,暂无信息,暂无信息
京珠苑,常熟东南,东南大道111号,9889,板楼/塔板结合,1823户,8栋,商品房,暂无信息 ,1.58至2.5元/平米/月,苏州悦华置合物业服务有限公司,暂无信息
常熟金茂智慧科学城,常熟东南,湖山路49号,16921,未知类型,4136户,28栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
森兰公寓,常熟东南,东南大道28号,9419,板楼/塔板结合,610户,9栋,商品房/已购公房,暂无信息 ,1.5元/平米/月,上海陆家嘴物业管理有限公司,暂无信息
橡树澜湾花园,常熟东南,东南大道橡树澜湾花园,16086,塔板结合,1068户,11栋,商品房,暂无信息 ,2元/平米/月,暂无信息,暂无信息
富丽庄园,常熟东南,昆承湖东路88号,11689,塔楼/板楼/塔板结合,323户,16栋,商品房,暂无信息 ,2.1至2.6元/平米/月,暂无信息,暂无信息
美的澜悦雅筑,常熟东南,福泰路西侧 美的澜悦雅筑,16394,板楼/塔板结合,1072户,15栋,商品房,暂无信息 ,3.8元/平米/月,暂无信息,暂无信息
华发未来城,常熟东南,湖山路华发未来城,13193,塔板结合,1702户,21栋,商品房,暂无信息 ,4.47元/平米/月,暂无信息,常熟铧顺科技产业园投资发展有限公司
昆承状元里,常熟东南,黄浦江路昆承状元里,15976,未知类型,648户,4栋,商品房,暂无信息 ,3.19元/平米/月,暂无信息,暂无信息
绿地琥珀澜庭,常熟东南,福盛路绿地琥珀澜庭,14377,未知类型,396户,16栋,商品房,暂无信息 ,3.2元/平米/月,暂无信息,暂无信息
景瑞时光里,常熟东南,黄浦江路62号,0,塔板结合,2587户,13栋,商品房,暂无信息 ,暂无信息,上海景瑞物业管理有限公司苏州分公司,常熟辉煌置业有限公司
天玺,常熟东南,福泰路天玺,15815,板楼,699户,4栋,商品房,暂无信息 ,3.2至3.3元/平米/月,绿城物业服务集团有限公司苏州分公司,暂无信息
湖畔现代城1区,常熟东南,东南大道湖畔现代城1区,17291,塔板结合,190户,48栋,商品房/校产,暂无信息 ,暂无信息,暂无信息,暂无信息
同济科技广场,常熟东南,湖山路333号,0,塔板结合,372户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
京圆苑,常熟东南,东南大道111号,18612,塔板结合,46户,6栋,商品房/已购公房,暂无信息 ,1.6元/平米/月,暂无信息,暂无信息
裕源诚品,常熟东南,东南大道3号,11399,板楼,291户,5栋,商品房,暂无信息 ,2.5至2.6元/平米/月,暂无信息,暂无信息
东南邻里生活广场,常熟东南,东南大道101号,12607,塔板结合,402户,5栋,商品房/已购公房/私产,暂无信息 ,2元/平米/月,暂无信息,暂无信息
三一荣域,常熟东南,东南大道98号,12699,塔板结合,1510户,29栋,商品房,暂无信息 ,1至1.68元/平米/月,苏州悦华置合物业服务有限公司,暂无信息
湖畔现代城三期,常熟东南,常熟高新技术产业开发区东南大道138号,10702,塔楼/板楼/塔板结合,2829户,10栋,商品房,暂无信息 ,0.7至1.65元/平米/月,苏州悦华置合物业服务有限公司,暂无信息
新世纪花苑,常熟东南,东南大道99号,9368,板楼/塔板结合,1418户,8栋,商品房,暂无信息 ,1.2至1.3元/平米/月,暂无信息,暂无信息
薇尼诗花园西区,常熟东南,东南大道33号,10911,塔板结合,1652户,22栋,商品房/动迁安置房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
薇尼诗花园,常熟东南,银丰路薇尼诗花园,11293,塔板结合,1385户,29栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
京盛苑,常熟东南,东南大道京盛苑,10758,板楼/塔板结合,390户,10栋,商品房,暂无信息 ,1.5元/平米/月,暂无信息,暂无信息
京润苑,常熟东南,东南大道111号,10102,塔楼/板楼/塔板结合,1024户,9栋,商品房,暂无信息 ,1.2至2.1元/平米/月,苏州悦华置合物业服务有限公司,暂无信息
京玉苑,常熟东南,贤士路京玉苑,12439,板楼/塔板结合/平房,391户,15栋,商品房,暂无信息 ,1元/平米/月,苏州悦华置合物业服务有限公司,暂无信息
凯悦金领公寓,常熟东南,金都路9号,7738,塔楼,444户,2栋,商品房,暂无信息 ,2元/平米/月,暂无信息,暂无信息
新世纪绿树湾,常熟东南,金门路66号,11469,板楼/塔板结合/平房,2091户,35栋,商品房/经济适用房,暂无信息 ,1.1至2元/平米/月,上海上房物业,暂无信息
京昌苑,常熟东南,东南大道111号,10392,塔楼/板楼/塔板结合,669户,16栋,商品房,暂无信息 ,1.3至2元/平米/月,暂无信息,暂无信息
名湖豪庭,常熟东南,富泰路201号,17059,塔板结合,512户,2栋,商品房,暂无信息 ,1.7元/平米/月,暂无信息,暂无信息
紫晶城,常熟东南,黄浦江路紫晶城,8929,塔楼/板楼/塔板结合,1504户,6栋,商品房/经济适用房,暂无信息 ,1至2.4元/平米/月,爱涛物业,暂无信息
湖畔现代城2区,常熟东南,东南大道湖畔现代城2区,12117,板楼/塔板结合/平房,1720户,75栋,商品房/已购公房/经济适用房,暂无信息 ,0.7至1.7元/平米/月,暂无信息,暂无信息
常熟金茂智慧科学城,常熟东南,湖山路49号,16921,未知类型,4136户,28栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
京珠苑,常熟东南,东南大道111号,9889,板楼/塔板结合,1823户,8栋,商品房,暂无信息 ,1.58至2.5元/平米/月,苏州悦华置合物业服务有限公司,暂无信息
菱塘北路17号,常熟方塔,江苏省苏州市常熟市枫林路207-2号,11784,未知类型,10户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
七弦河,常熟方塔,文华街七弦河,11504,未知类型,32户,9栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
紫金街43号,常熟方塔,紫金街43号,11581,未知类型,9户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
枫林路,常熟方塔,虞山街道李闸路865号,12929,板楼,31户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
菱塘北路12号,常熟方塔,菱塘北路12号,14554,未知类型,6户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
锁澜北路26号,常熟方塔,江苏省苏州市常熟市虞山街道锁澜北路26号,14494,未知类型,6户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
六弦河,常熟方塔,河东街266号,20204,塔板结合,142户,14栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
泰安街111号,常熟方塔,江苏省苏州市常熟市泰安街113号,18605,未知类型,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
菜园弄,常熟方塔,菜园弄10号,17059,未知类型,8户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
西横头,常熟方塔,江苏省苏州市常熟市金沙江路43号,13465,未知类型,20户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
泰安街223号,常熟方塔,泰安街223号,14335,未知类型,38户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
锁澜北路,常熟方塔,锁澜北路,14107,未知类型,4户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
菱塘北村,常熟方塔,报慈南路37号,12907,板楼/塔板结合,928户,72栋,商品房,暂无信息 ,0.16元/平米/月,暂无信息,暂无信息
锁澜北路10号,常熟方塔,锁澜北路10号,14681,未知类型,109户,6栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
菱塘南村,常熟方塔,环城北路菱塘南村,13207,板楼,411户,23栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
锁澜北路16号,常熟方塔,锁澜北路16号,14079,未知类型,48户,2栋,商品房/经济适用房,暂无信息 ,暂无信息,暂无信息,暂无信息
环岛凯尔顿,常熟方塔,金沙江路18号,18228,塔板结合,219户,2栋,商品房/已购公房,暂无信息 ,1.4元/平米/月,暂无信息,暂无信息
清和坊,常熟方塔,环城北路清和坊,20853,塔板结合,358户,95栋,商品房/乡产,暂无信息 ,暂无信息,暂无信息,暂无信息
环城北路29号,常熟方塔,环城北路29号,15454,未知类型,38户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
华丰园,常熟方塔,环城北路4号,16162,塔板结合,196户,7栋,商品房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
鸭潭头小区,常熟方塔,鸭潭头25号,18648,塔板结合,251户,11栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
紫金街30号,常熟方塔,紫金街30号,12013,塔板结合,20户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
馨虞居,常熟方塔,东胜街33号,19238,塔板结合,144户,8栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
阳光小区,常熟方塔,泰安街61号,17160,塔板结合,231户,13栋,商品房,暂无信息 ,1.6元/平米/月,常熟城市建设投资发展有限公司,暂无信息
庆祥居,常熟方塔,榆树街庆祥居,16836,未知类型,57户,9栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
六房湾,常熟方塔,环城南路六房湾,10730,塔板结合,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
兴贤桥弄,常熟方塔,兴贤桥弄,10359,未知类型,15户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
泰安新村,常熟方塔,泰安街泰安新村,16481,未知类型,1167户,62栋,商品房,暂无信息 ,0.6至1元/平米/月,暂无信息,暂无信息
明日枫林,常熟方塔,湘江东路明日枫林,16734,未知类型,475户,13栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
榆树坊,常熟方塔,东胜街榆树坊,15136,板楼,258户,51栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
泰安新村,常熟方塔,泰安街泰安新村,16481,未知类型,1167户,62栋,商品房,暂无信息 ,0.6至1元/平米/月,暂无信息,暂无信息
明日枫林,常熟方塔,湘江东路明日枫林,16734,未知类型,475户,13栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
榆树坊,常熟方塔,东胜街榆树坊,15136,板楼,258户,51栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
菱塘北村,常熟方塔,报慈南路37号,12907,板楼/塔板结合,928户,72栋,商品房,暂无信息 ,0.16元/平米/月,暂无信息,暂无信息
鸭潭头小区,常熟方塔,鸭潭头25号,18648,塔板结合,251户,11栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
清和坊,常熟方塔,环城北路清和坊,20853,塔板结合,358户,95栋,商品房/乡产,暂无信息 ,暂无信息,暂无信息,暂无信息
庆祥居,常熟方塔,榆树街庆祥居,16836,未知类型,57户,9栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
紫金街30号,常熟方塔,紫金街30号,12013,塔板结合,20户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
阳光小区,常熟方塔,泰安街61号,17160,塔板结合,231户,13栋,商品房,暂无信息 ,1.6元/平米/月,常熟城市建设投资发展有限公司,暂无信息
馨虞居,常熟方塔,东胜街33号,19238,塔板结合,144户,8栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
环城北路29号,常熟方塔,环城北路29号,15454,未知类型,38户,4栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
华丰园,常熟方塔,环城北路4号,16162,塔板结合,196户,7栋,商品房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
菱塘北路17号,常熟方塔,江苏省苏州市常熟市枫林路207-2号,11784,未知类型,10户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
菱塘北路12号,常熟方塔,菱塘北路12号,14554,未知类型,6户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
六弦河,常熟方塔,河东街266号,20204,塔板结合,142户,14栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
锁澜北路26号,常熟方塔,江苏省苏州市常熟市虞山街道锁澜北路26号,14494,未知类型,6户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
七弦河,常熟方塔,文华街七弦河,11504,未知类型,32户,9栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
泰安街111号,常熟方塔,江苏省苏州市常熟市泰安街113号,18605,未知类型,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
枫林路,常熟方塔,虞山街道李闸路865号,12929,板楼,31户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
紫金街43号,常熟方塔,紫金街43号,11581,未知类型,9户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
兴贤桥弄,常熟方塔,兴贤桥弄,10359,未知类型,15户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
六房湾,常熟方塔,环城南路六房湾,10730,塔板结合,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
环岛凯尔顿,常熟方塔,金沙江路18号,18228,塔板结合,219户,2栋,商品房/已购公房,暂无信息 ,1.4元/平米/月,暂无信息,暂无信息
锁澜北路16号,常熟方塔,锁澜北路16号,14079,未知类型,48户,2栋,商品房/经济适用房,暂无信息 ,暂无信息,暂无信息,暂无信息
菱塘南村,常熟方塔,环城北路菱塘南村,13207,板楼,411户,23栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
锁澜北路10号,常熟方塔,锁澜北路10号,14681,未知类型,109户,6栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
锁澜北路,常熟方塔,锁澜北路,14107,未知类型,4户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
菜园弄,常熟方塔,菜园弄10号,17059,未知类型,8户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
泰安街223号,常熟方塔,泰安街223号,14335,未知类型,38户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
西横头,常熟方塔,江苏省苏州市常熟市金沙江路43号,13465,未知类型,20户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
李闸小区,常熟方塔,李闸路43号,17535,塔板结合,549户,25栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
华府世家,常熟方塔,海虞北路5号,15707,板楼/塔板结合,543户,3栋,商品房,暂无信息 ,1.3元/平米/月,小区自治,暂无信息
虞景园,常熟方塔,文华街虞景园,23582,板楼,144户,10栋,商品房,暂无信息 ,1.6元/平米/月,暂无信息,暂无信息
西横板桥2号小区,常熟方塔,西横板桥2号,0,未知类型,86户,5栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
钟楼湾6号楼,常熟方塔,钟楼湾6号,0,未知类型,40户,1栋,商品房,暂无信息 ,1.6元/平米/月,暂无信息,暂无信息
五福居,常熟方塔,东胜街8号,0,板楼,78户,6栋,商品房,暂无信息 ,1.6元/平米/月,暂无信息,暂无信息
