名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
洲头社区,汉阳钟家村,洲头三路洲头社区,9356,塔楼,176户,4栋,商品房,暂无信息 ,暂无信息,无物业管理服务,无开发商
世茂锦绣长江六期,汉阳钟家村,滨江大道188号,31833,板楼,235户,5栋,商品房,暂无信息 ,4至6元/平米/月,上海世茂南京物业服务有限公司武汉分公司,武汉世茂锦绣长江房地产开发有限公司
邓甲新城D区,汉阳钟家村,五通路,10308,板楼,132户,1栋,商品房/拆迁还建房,暂无信息 ,0.5元/平米/月,暂无信息, 重庆汇东房地产开发有限公司
邓甲新城E区,汉阳钟家村,下马湖路邓甲新城,11024,板楼/塔板结合,231户,2栋,商品房/拆迁还建房,暂无信息 ,1.5至2元/平米/月,暂无信息,深圳是金马地产有限公司
水墨雅苑,汉阳钟家村,墨水湖路53号,14147,板楼/塔板结合,330户,2栋,商品房/经济适用房/动迁安置房/私产/拆迁还建房,暂无信息 ,1.45至2元/平米/月,仲量联行测量师事务所（上海）有限公司武汉分公司, 陕西亿润经贸有限公司 
福星惠誉汉阳华府,汉阳钟家村,鹦鹉大道福星惠誉汉阳华府,18635,板楼,1011户,3栋,商品房/限价商品房/使用权/拆迁还建房,暂无信息 ,2元/平米/月,暂无信息,武汉福星惠誉房地产有限责任公司
越秀星悦湾畔,汉阳钟家村,武汉四新北路与江堤中路交汇处,0,塔板结合,1110户,2栋,商品房,暂无信息 ,4至4.5元/平米/月,暂无信息,武汉嘉盛房地产开发有限公司
龙湖春江彼岸,汉阳钟家村,晴川大道龙湖春江彼岸,19949,板楼,1922户,8栋,商品房,暂无信息 ,3.6元/平米/月,龙湖物业服务集团有限公司,武汉安和盛泰房地产开发有限公司
鹦鹉大道283号,汉阳钟家村,鹦鹉大道283号,10453,未知类型,28户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
地铁汉阳城,汉阳钟家村,汉阳大道336号,14747,塔楼/板楼,1800户,8栋,商品房/拆迁还建房,暂无信息 ,1至1.44元/平米/月,武汉世纪中邦物业管理有限公司,武汉中建房地产开发公司
邓甲新城A区,汉阳钟家村,马鹦路邓甲新城,13170,板楼/塔板结合,806户,5栋,商品房/经济适用房/拆迁还建房,暂无信息 ,1.2至1.8元/平米/月,无物业管理服务,无开发商
朗星巷101到119号,汉阳钟家村,朗星巷101到105号,11479,板楼,318户,4栋,商品房,暂无信息 ,暂无信息,安居物业,无开发商
颐翠苑,汉阳钟家村,拦江路243号,13454,塔楼/板楼,458户,5栋,商品房,暂无信息 ,1.2至1.6元/平米/月,浙江绿城物业管理有限公司,北京首都开发股份有限公司
江涛大厦,汉阳钟家村,拦江路219号,14783,板楼,144户,1栋,商品房/私产,暂无信息 ,1.2元/平米/月,湖北新祥物业管理公司,深圳是建业房地产开发商
宏阳大厦,汉阳钟家村,翠微路特1号,8604,板楼,364户,1栋,商品房,暂无信息 ,2.5元/平米/月,北京华腾世纪物业管理公司,"""浙江富园房地产开发有限公司"
三合院,汉阳钟家村,鹦鹉大道三合院,11644,板楼/塔板结合,252户,19栋,商品房/房改房/经济适用房/私产/集资房,暂无信息 ,0.5至2.5元/平米/月,武汉春天物业,武汉金地集团
倒口南村,汉阳钟家村,倒口南村158号,9165,板楼/塔板结合,217户,24栋,商品房/房改房/经济适用房/私产,暂无信息 ,0.4至1元/平米/月,暂无信息,中国建设集团
金桥半山花园,汉阳钟家村,梅岩村58号,44565,板楼/塔板结合,52户,17栋,商品房,暂无信息 ,1.1元/平米/月,湖北美和物业管理有限公司,中铁大桥局集团武汉置业发展有限公司
福地华庭,汉阳钟家村,朝阳路79号,16772,板楼,224户,1栋,商品房,暂无信息 ,1.2元/平米/月,业主自筹物业,湖北明志伟业房地产开发有限公司
邓甲新城C区,汉阳钟家村,马沧湖路240号,10784,塔楼/板楼/塔板结合,1238户,7栋,商品房/经济适用房/拆迁还建房,暂无信息 ,1.2至1.98元/平米/月,武汉美好物业管理有限公司,"武汉市住宅开发公司,武汉嘉华房地产开发有限公司"
高森庭院,汉阳钟家村,拦江路211到217号,12793,板楼,94户,1栋,商品房,暂无信息 ,0.5元/平米/月,无物业管理服务,无开发商
洲尾小区,汉阳钟家村,滨江大道102号,12363,板楼,84户,2栋,商品房,暂无信息 ,暂无信息,无物业管理服务,暂无信息
金江公寓,汉阳钟家村,鹦鹉小道27号,9915,板楼,90户,5栋,商品房/房改房/私产,暂无信息 ,0.45至1元/平米/月,武汉阳城物业发展有限公司,南京金江置业有限公司
夹河路36到38号,汉阳钟家村,"夹河路36到38号, 夹河路40到42号",11561,塔楼/板楼,85户,2栋,商品房/房改房/私产/集资房,暂无信息 ,0.6元/平米/月,小区自主物业,武汉市汉阳区住宅开发公司
江腾苑D区,汉阳钟家村,马鹦路江腾苑D区,10854,板楼,236户,3栋,商品房/拆迁还建房,暂无信息 ,1.5元/平米/月,暂无信息, 重庆汇东房地产开发有限公司
长航宿舍(汉阳),汉阳钟家村,鹦鹉大道新五里一路17号,9994,塔楼/板楼,85户,10栋,商品房/房改房/私产,暂无信息 ,0.4至1元/平米/月,暂无信息,无开发商
洲头社区,汉阳钟家村,洲头三路洲头社区,9356,塔楼,176户,4栋,商品房,暂无信息 ,暂无信息,无物业管理服务,无开发商
复地翠微新城,汉阳钟家村,翠微横路18号,15099,板楼,1529户,29栋,商品房/私产,暂无信息 ,0.8至1.5元/平米/月,上海复瑞物业管理有限公司武汉分公司,武汉复地房地产开发有限公司
龙江庭苑A区,汉阳钟家村,五里新村五龙路51号,11457,板楼,998户,8栋,商品房/经济适用房/动迁安置房/拆迁还建房,暂无信息 ,0.7至1.2元/平米/月,无物业管理服务,武汉新区指挥部
曾家南湾,汉阳钟家村,汉阳区曾家南湾14号,10020,板楼,75户,3栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
江御,汉阳钟家村,晴川大道江御,25141,板楼,236户,2栋,商品房,暂无信息 ,3.8元/平米/月,暂无信息,武汉华中通信广场置业有限责任公司
雅居苑,汉阳钟家村,桥机新村1号,9625,塔楼/板楼,250户,8栋,商品房/房改房/私产/集资房,暂无信息 ,0.4至1.2元/平米/月,业主自筹物业,无开发商
桥机社区,汉阳钟家村,鹦鹉大道446号,10635,板楼,336户,6栋,商品房/房改房,暂无信息 ,0.5元/平米/月,街道办事处（居委会）代管物业,无开发商
翠微福苑,汉阳钟家村,钟家村国博大道,12485,板楼,618户,5栋,商品房/经济适用房/动迁安置房/拆迁还建房,暂无信息 ,1.4至2.5元/平米/月,暂无信息,复地集团
地铁汉阳城,汉阳钟家村,汉阳大道336号,14747,塔楼/板楼,1800户,8栋,商品房/拆迁还建房,暂无信息 ,1至1.44元/平米/月,武汉世纪中邦物业管理有限公司,武汉中建房地产开发公司
自力社区,汉阳钟家村,自力一街自力社区,11728,塔板结合,766户,10栋,商品房/房改房/经济适用房/私产,暂无信息 ,1元/平米/月,无物业管理服务,武汉市汉阳住宅开发公司
健民宿舍,汉阳钟家村,鹦鹉大道486到494号,9641,板楼,70户,1栋,商品房/房改房/私产,暂无信息 ,0.5元/平米/月,武汉鹦鹉洲物业服务有限公司,武汉鹦鹉花园开发置业有限公司
江腾苑B区,汉阳钟家村,江腾苑路江腾苑B区,11169,塔楼,705户,6栋,商品房/拆迁还建房,暂无信息 ,1.2元/平米/月,无物业管理服务,无开发商
红建村,汉阳钟家村,红建街红建村,10028,板楼,132户,24栋,商品房/房改房/私产,暂无信息 ,1元/平米/月,暂无信息,暂无信息
汉阳大道372/374/376号,汉阳钟家村,"汉阳大道372号,汉阳大道374号,汉阳大道376号",11575,塔板结合,121户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
鹦鹉大道271号,汉阳钟家村,鹦鹉大道271号,10774,板楼,32户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
丽湖花园二期,汉阳钟家村,麻马沧湖路228附1号,9712,未知类型,175户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
鹦鹉大道496附2号,汉阳钟家村,鹦鹉大道496附2号,0,板楼,16户,1栋,商品房,暂无信息 ,1.2元/平米/月,暂无信息,暂无信息
鹦鹉大道17号,汉阳钟家村,汉阳区钟家村新世纪百货汉阳店北,0,板楼,16户,1栋,商品房,暂无信息 ,暂无信息,武汉招商物业,武汉五环集团
鹦鹉大道13号,汉阳钟家村,鹦鹉大道13号,10648,板楼,14户,1栋,商品房,暂无信息 ,暂无信息,无物业管理服务,武汉城投房地产开发有限公司
马沧湖村,汉阳钟家村,马沧湖村,0,板楼,133户,4栋,商品房/房改房/私产/集资房,暂无信息 ,暂无信息,暂无信息,暂无信息
汉阳大道79到85号,汉阳钟家村,汉阳大道79-85号,15181,板楼,41户,2栋,商品房,暂无信息 ,暂无信息,无物业管理服务,无开发商
江涛庭院,汉阳钟家村,拦江路,14766,板楼,43户,1栋,商品房,暂无信息 ,暂无信息,无物业管理服务,无开发商
梅岩村1到42号,汉阳钟家村,梅岩村1-42号,0,板楼,408户,10栋,商品房/房改房,暂无信息 ,暂无信息,无物业管理服务,无开发商
莲花湖公寓,汉阳钟家村,莲花湖路41号,0,塔楼/板楼,86户,5栋,商品房,暂无信息 ,0.8元/平米/月,业主自筹物业,无开发商
五园里社区,汉阳钟家村,五里新村墨水湖路2号,0,板楼,268户,7栋,商品房/房改房/私产,暂无信息 ,0.6元/平米/月,暂无信息,无开发商
鹦鹉大道275号,汉阳钟家村,鹦鹉大道275号,0,塔楼,32户,1栋,商品房,暂无信息 ,0.5元/平米/月,无物业管理服务,无开发商
杨泗港路3号,汉阳钟家村,杨泗港路3号,0,塔楼,56户,1栋,商品房,暂无信息 ,暂无信息,无物业管理服务,无开发商
五墨里社区,汉阳钟家村,五里墩街五墨里社区,0,板楼,237户,4栋,商品房,暂无信息 ,1元/平米/月,无物业管理服务,无开发商
新江公寓,汉阳钟家村,阳新片拦江路135号,0,塔楼,107户,2栋,商品房/经济适用房,暂无信息 ,0.6元/平米/月,业主自筹物业,无开发商
汉阳民主大楼,汉阳钟家村,北城路1号,0,塔楼,80户,1栋,商品房,暂无信息 ,暂无信息,无物业管理服务,无开发商
翠微街白鹤社区,汉阳钟家村,翠微路32号,0,板楼/塔板结合,1486户,22栋,商品房,暂无信息 ,2元/平米/月,无物业管理服务,武汉市市政建设集团有限公司
车站前路9到11号,汉阳钟家村,车站前路9-11号,0,板楼,54户,1栋,商品房,暂无信息 ,暂无信息,无物业管理服务,武汉市市政建设集团有限公司
地税局宿舍,汉阳钟家村,显正街87号,0,板楼,42户,1栋,集资房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
汉阳大道111到113号,汉阳钟家村,汉阳大道111到113号,16197,板楼,56户,1栋,商品房/房改房/集资房,暂无信息 ,暂无信息,无物业管理服务,暂无信息
江汉桥社区幸福家园,汉阳钟家村,鹦鹉大道江汉桥社区幸福家园,0,板楼,456户,9栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
和谐家园(江城大道),汉阳钟家村,江城大道和谐家园,13600,板楼/塔板结合,776户,3栋,商品房/经济适用房/集资房,暂无信息 ,1.44至1.5元/平米/月,暂无信息,暂无信息
南城社区,汉阳钟家村,棉花街附13号,0,未知类型,57户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
陶家巷,汉阳钟家村,显正街陶家巷,12403,未知类型,69户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
阳新路35到39号,汉阳钟家村,阳新路35到39号,0,板楼,61户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
夹河路10-12号,汉阳钟家村,夹河路10-12号,0,未知类型,19户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
车站前路50-51号,汉阳钟家村,车站前路50-51号,11983,板楼,12户,1栋,房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
汉阳大道380-386号,汉阳钟家村,汉阳大道380-386号,0,未知类型,19户,1栋,商品房/房改房/经济适用房,暂无信息 ,暂无信息,暂无信息,暂无信息
东风电机宿舍,汉阳钟家村,三合院24号,13342,板楼,14户,2栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
邬家大巷,汉阳钟家村,邬家大巷44门,13449,未知类型,42户,2栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
鹦鹉大道15号,汉阳钟家村,鹦鹉大道15号,0,塔楼,14户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
车站前路53号,汉阳钟家村,车站前路53号,0,未知类型,35户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
市政庭院,汉阳钟家村,鹦鹉大道149-161号,0,板楼,72户,1栋,商品房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
马沧湖路222号,汉阳钟家村,马沧湖路222号,0,未知类型,21户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
国博大道11号,汉阳钟家村,国博大道11号,0,板楼,2户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
湖北交通职业技术学院（西区）职工宿舍,汉阳钟家村,马沧湖340号2栋1单元,0,未知类型,1户,1栋,房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
车站前路,汉阳钟家村,湖北省武汉市汉阳区建桥街道车站前路59号汉阳站,11632,未知类型,15户,4栋,商品房/房改房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
鹦鹉大道19号,汉阳钟家村,鹦鹉大道19号,11194,未知类型,18户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
栖贤路13号,汉阳钟家村,武汉市汉阳区栖贤路13号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
建港路94号,汉阳钟家村,建港路94号,0,未知类型,10户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
邬家大巷42号,汉阳钟家村,邬家大巷42号1栋1单元404,9490,未知类型,48户,1栋,商品房/房改房/经济适用房,暂无信息 ,暂无信息,暂无信息,暂无信息
倒口南村物业小区,汉阳钟家村,湖北省武汉市汉阳区洲头街街道物业小区,13345,未知类型,28户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
栖贤路27号,汉阳钟家村,栖贤路27号,0,板楼,9户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
夹河路4号,汉阳钟家村,夹河路4号,0,板楼,14户,1栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
汉阳大道101号,汉阳钟家村,汉阳大道101号,0,未知类型,12户,1栋,商品房/房改房,暂无信息 ,1.2元/平米/月,暂无信息,暂无信息
邬家大巷,汉阳钟家村,邬家大巷44门,13449,未知类型,42户,2栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
棉花街72号,汉阳钟家村,棉花街72号,0,未知类型,24户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
夹河路2号,汉阳钟家村,夹河路2号,0,未知类型,2户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
栖贤路13号,汉阳钟家村,武汉市汉阳区栖贤路13号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
湖北交通职业技术学院（西区）职工宿舍,汉阳钟家村,马沧湖340号2栋1单元,0,未知类型,1户,1栋,房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
鹦鹉大道375号,汉阳钟家村,鹦鹉大道375号,0,板楼,3户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
汉阳区汉阳大道176-178号,汉阳钟家村,汉阳大道176-178号全体业主,0,板楼,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
汉阳大道67到77号,汉阳钟家村,汉阳大道67到77号,0,未知类型,89户,1栋,商品房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
远洋国际中心,汉阳钟家村,翠微路远洋国际中心,0,塔楼,7347户,7栋,商品房,暂无信息 ,5元/平米/月,暂无信息,暂无信息
车站前路39号,汉阳钟家村,汉阳区汉阳大道310号,0,未知类型,16户,1栋,商品房/经济适用房,暂无信息 ,暂无信息,暂无信息,暂无信息
建港路74号,汉阳钟家村,湖北省武汉市汉阳区洲头街街道建港路武汉市建港中学,0,未知类型,14户,1栋,商品房/房改房/经济适用房,暂无信息 ,暂无信息,暂无信息,暂无信息
汉阳大道392号,汉阳钟家村,汉阳大道392号,12605,塔板结合,6户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
建港路98号,汉阳钟家村,建港路98号,0,未知类型,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
航校宿舍小区,汉阳钟家村,马鹦路航校宿舍小区,0,未知类型,14户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
远洋归元max,汉阳钟家村,翠微路远洋归元max,0,塔楼/板楼,2420户,3栋,商品房,暂无信息 ,5元/平米/月,远洋亿家物业服务股份有限公司武汉分公司,武汉元慧置业有限公司
马沧湖路212号,汉阳钟家村,马沧湖路212号,11424,未知类型,8户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
建港路96号,汉阳钟家村,湖北省武汉市汉阳区洲头街街道建港路96号,11065,未知类型,5户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
显正街,汉阳钟家村,显正街48号,0,未知类型,2户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
莲花湖路8号,汉阳钟家村,湖北省武汉市汉阳区莲花湖路1-1号,17532,未知类型,16户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
国博大道9号,汉阳钟家村,湖北省武汉市汉阳区国博大道9号,10457,塔楼,3户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
电建地产洺悦江湾,汉阳钟家村,老关路电建地产洺悦江湾,14288,板楼,1886户,8栋,商品房,暂无信息 ,3.6元/平米/月,暂无信息,武汉洺悦领江房地产有限公司
莲花湖路6号,汉阳钟家村,莲花湖路6号,0,未知类型,72户,1栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
前进小区,汉阳钟家村,倒口西村366号,10002,板楼,324户,6栋,商品房/拆迁还建房,暂无信息 ,1.3至1.5元/平米/月,街道办事处（居委会）代管物业,无开发商
江涛公寓,汉阳钟家村,拦江路223号,0,塔楼,34户,2栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
名流公馆,汉阳钟家村,五龙路58号,13887,塔楼/板楼/塔板结合,1676户,10栋,商品房,暂无信息 ,2.8至2.98元/平米/月,暂无信息,美好置业集团股份有限公司武汉分公司
前进嘉园A区,汉阳钟家村,洲头四路前进村一期还建房,10927,塔楼/板楼/塔板结合,1964户,8栋,商品房/房改房/经济适用房/拆迁还建房,暂无信息 ,1.2至1.5元/平米/月,无物业管理服务,无开发商
鹦鹉大道21号（原43号）,汉阳钟家村,武汉市汉阳区钟家村鹦鹉大道21号（原43号）,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
红建村,汉阳钟家村,红建街红建村,10028,板楼,132户,24栋,商品房/房改房/私产,暂无信息 ,1元/平米/月,暂无信息,暂无信息
汉阳区汉阳大道176-178号,汉阳钟家村,汉阳大道176-178号全体业主,0,板楼,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
洲头一村,汉阳钟家村,洲头一村305号,8966,平房,40户,4栋,商品房/房改房/私产,暂无信息 ,0.6元/平米/月,暂无信息,暂无信息
丽湖花园二期,汉阳钟家村,麻马沧湖路228附1号,9712,未知类型,175户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
车站前路35号,汉阳钟家村,车站前路35号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
夹河村,汉阳钟家村,夹河路夹河村,0,未知类型,5户,3栋,商品房/经济适用房,暂无信息 ,暂无信息,暂无信息,深圳是金马地产有限公司
汉阳大道370号,汉阳钟家村,汉阳大道370号,15643,平房,30户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
栖贤路25号,汉阳钟家村,栖贤路25号,0,未知类型,11户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
群建路26号,汉阳钟家村,群建路26号,17523,未知类型,21户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
碧桂园晴川府,汉阳钟家村,滨江大道碧桂园晴川府,36460,板楼/塔板结合,997户,4栋,商品房,暂无信息 ,3.8至4.7元/平米/月,暂无信息, 武汉碧江置业有限公司
马沧湖路220号,汉阳钟家村,马沧湖路220号,0,未知类型,24户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
建港路94号,汉阳钟家村,建港路94号,0,未知类型,10户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
建港路78号,汉阳钟家村,建港路78号,9338,未知类型,14户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
招商愉樾,汉阳钟家村,鹦鹉大道招商愉樾,21966,板楼,386户,3栋,商品房,暂无信息 ,2.8至3.6元/平米/月,暂无信息,暂无信息
建港路80号,汉阳钟家村,湖北省武汉市汉阳区洲头街街道建港路76号武汉市建港中学,9462,未知类型,4户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
栖贤路27号,汉阳钟家村,栖贤路27号,0,板楼,9户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
倒口南村物业小区,汉阳钟家村,湖北省武汉市汉阳区洲头街街道物业小区,13345,未知类型,28户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
汉阳大道103号,汉阳钟家村,汉阳大道103号1栋1单元,0,未知类型,15户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
绿城金地凤起听澜,汉阳钟家村,四新南路绿城金地凤起听澜,21078,板楼,3280户,10栋,商品房,暂无信息 ,3.84至3.98元/平米/月,暂无信息,武汉滨江臻毅置业有限公司
汉阳大道101号,汉阳钟家村,汉阳大道101号,0,未知类型,12户,1栋,商品房/房改房,暂无信息 ,1.2元/平米/月,暂无信息,暂无信息
汉阳城二期云顶,汉阳钟家村,鹦鹉大道汉阳城二期云顶,19335,板楼,1657户,4栋,商品房,暂无信息 ,2.5至2.8元/平米/月, 武汉惠之美物业服务有限公司,湖北福星惠誉汉阳房地产有限公司
国博大道11号,汉阳钟家村,国博大道11号,0,板楼,2户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
夹河路4号,汉阳钟家村,夹河路4号,0,板楼,14户,1栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
马沧湖路222号,汉阳钟家村,马沧湖路222号,0,未知类型,21户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
东风电机宿舍,汉阳钟家村,三合院24号,13342,板楼,14户,2栋,商品房/房改房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
栖贤路25号,汉阳钟家村,栖贤路25号,0,未知类型,11户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
群建路26号,汉阳钟家村,群建路26号,17523,未知类型,21户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
建港路82号,汉阳钟家村,建港路82号,0,板楼,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
建港路13号,汉阳钟家村,建港路13号,0,未知类型,2户,1栋,商品房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
车站前路53号,汉阳钟家村,车站前路53号,0,未知类型,35户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
汉阳大道107号,汉阳钟家村,汉阳大道107号,0,板楼,1户,1栋,房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
建港路98号,汉阳钟家村,建港路98号,0,未知类型,12户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
车站前路39号,汉阳钟家村,汉阳区汉阳大道310号,0,未知类型,16户,1栋,商品房/经济适用房,暂无信息 ,暂无信息,暂无信息,暂无信息
车站前路,汉阳钟家村,湖北省武汉市汉阳区建桥街道车站前路59号汉阳站,11632,未知类型,15户,4栋,商品房/房改房,暂无信息 ,0.5元/平米/月,暂无信息,暂无信息
鹦鹉大道19号,汉阳钟家村,鹦鹉大道19号,11194,未知类型,18户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
群建路18号,汉阳钟家村,汉阳区群建路18号,0,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
建桥新村,汉阳钟家村,莲花湖路建桥新村,0,板楼/塔板结合,58户,5栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
栖贤路9号,汉阳钟家村,汉阳区栖贤路9号,0,未知类型,8户,1栋,房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
远洋国际中心,汉阳钟家村,翠微路远洋国际中心,0,塔楼,7347户,7栋,商品房,暂无信息 ,5元/平米/月,暂无信息,暂无信息
鹦鹉大道181号,汉阳钟家村,鹦鹉大道181号,10294,未知类型,9户,1栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
中海寰宇天下,汉阳钟家村,晴川大道中海寰宇天下,0,未知类型,1254户,4栋,商品房,暂无信息 ,3.84元/平米/月,暂无信息,暂无信息
卓越大江,汉阳钟家村,汉阳区鹦鹉大道与四新北路交叉口（国博中心北站旁）,0,板楼,1683户,6栋,商品房,暂无信息 ,3.84元/平米/月,暂无信息,暂无信息
建港路90号,汉阳钟家村,湖北省武汉市汉阳区洲头街道建港路92号汉阳区鸿泰养老院,8731,未知类型,6户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
国博大道,汉阳钟家村,国博大道5附5,10324,未知类型,42户,2栋,商品房/房改房,暂无信息 ,暂无信息,暂无信息,暂无信息
世茂天胤二期,汉阳钟家村,湖北省武汉市汉阳区鹦鹉小道,23178,未知类型,1039户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
枫华国际,汉阳钟家村,鹦鹉大道枫华国际,22946,板楼,240户,2栋,商品房,暂无信息 ,3.2元/平米/月,暂无信息,暂无信息
世茂锦绣长江一期,汉阳钟家村,滨江大道188号,21847,塔楼/板楼/塔板结合,1081户,5栋,商品房/私产,暂无信息 ,2至2.5元/平米/月,武汉世茂新城房地产开发有限公司,武汉世茂锦绣长江房地产开发有限公司
莲花村1到19号,汉阳钟家村,莲花村1-19号,13755,板楼,252户,7栋,商品房/私产/集资房,暂无信息 ,0.4元/平米/月,无物业管理服务,无开发商
向阳庭院,汉阳钟家村,国博大道向阳庭院,9736,板楼,1970户,16栋,商品房/经济适用房/动迁安置房/私产/拆迁还建房,暂无信息 ,0.6至1.5元/平米/月,街道办事处（居委会）代管物业,无开发商
新城丽景B区,汉阳钟家村,江堤中路新城丽景B区,10226,塔楼/板楼/塔板结合,2021户,16栋,商品房/经济适用房/拆迁还建房,暂无信息 ,1至1.8元/平米/月,暂无信息,无开发商
枫华苑,汉阳钟家村,马鹦路11号,14768,板楼,924户,7栋,商品房/经济适用房/动迁安置房/拆迁还建房,暂无信息 ,1至1.2元/平米/月,业主自筹物业,武汉市兴华房地产开发有限公司
武汉城建汉阳印象,汉阳钟家村,冰糖角路武汉城建汉阳印象,19334,塔板结合,1150户,7栋,商品房,暂无信息 ,3.4元/平米/月,东方物业公司,暂无信息
建港路80号,汉阳钟家村,湖北省武汉市汉阳区洲头街街道建港路76号武汉市建港中学,9462,未知类型,4户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
